"depthclass","hind","simulation","varname","year","mean_value_dc_610_to_630"
"Bottom","yes","ssp585","Mean temp Feb to April",2011,6.63288414213746
"Bottom","yes","ssp585","Mean temp Feb to April",2012,6.3516037189448
"Bottom","yes","ssp585","Mean temp Feb to April",2013,6.68121920744502
"Bottom","yes","ssp585","Mean temp Feb to April",2014,7.28174413493605
"Bottom","yes","ssp585","Mean temp Feb to April",2015,7.54086487937155
"Bottom","yes","ssp585","Mean temp Feb to April",2016,7.27907810821907
"Bottom","yes","ssp585","Mean temp Feb to April",2017,6.54419324366758
"Bottom","yes","ssp585","Mean temp Feb to April",2018,6.46353394375423
"Bottom","yes","ssp585","Mean temp Feb to April",2019,7.1240529737312
"Bottom","yes","ssp585","Mean temp Feb to April",2020,6.5143932239504
"Bottom","yes","ssp585","Mean temp Feb to April",2021,6.15025539869834
"Bottom","yes","ssp585","Mean temp Feb to April",2022,6.91066563173772
"Bottom","yes","ssp585","Mean temp Feb to April",2023,5.48417430177292
"Bottom","yes","ssp585","Mean temp Feb to April",2024,4.73961131521381
"Bottom","yes","ssp585","Mean temp Feb to April",2025,5.9799230495094
"Bottom","yes","ssp585","Mean temp Feb to April",2026,6.99419623253083
"Bottom","yes","ssp585","Mean temp Feb to April",2027,6.23358657727758
"Bottom","yes","ssp585","Mean temp Feb to April",2028,7.28806160326713
"Bottom","yes","ssp585","Mean temp Feb to April",2029,7.28604960094447
"Bottom","yes","ssp585","Mean temp Feb to April",2030,6.86154768930391
"Bottom","yes","ssp585","Mean temp Feb to April",2031,7.48188739242114
"Bottom","yes","ssp585","Mean temp Feb to April",2032,7.68756695180038
"Bottom","yes","ssp585","Mean temp Feb to April",2033,7.14829062704955
"Bottom","yes","ssp585","Mean temp Feb to April",2034,6.02644517613962
"Bottom","yes","ssp585","Mean temp Feb to April",2035,5.37807709172103
"Bottom","yes","ssp585","Mean temp Feb to April",2036,6.931260116013
"Bottom","yes","ssp585","Mean temp Feb to April",2037,7.70606021208809
"Bottom","yes","ssp585","Mean temp Feb to April",2038,7.51963931673509
"Bottom","yes","ssp585","Mean temp Feb to April",2039,7.05331278538281
"Bottom","yes","ssp585","Mean temp Feb to April",2040,7.41930088572932
"Bottom","yes","ssp585","Mean temp Feb to April",2041,6.38147769030296
"Bottom","yes","ssp585","Mean temp Feb to April",2042,6.92897624724232
"Bottom","yes","ssp585","Mean temp Feb to April",2043,7.98531697751811
"Bottom","yes","ssp585","Mean temp Feb to April",2044,8.19970323191501
"Bottom","yes","ssp585","Mean temp Feb to April",2045,7.52047258225908
"Bottom","yes","ssp585","Mean temp Feb to April",2046,6.12471668426455
"Bottom","yes","ssp585","Mean temp Feb to April",2047,5.79591526218379
"Bottom","yes","ssp585","Mean temp Feb to April",2048,6.73873462463788
"Bottom","yes","ssp585","Mean temp Feb to April",2049,8.22747270194651
"Bottom","yes","ssp585","Mean temp Feb to April",2050,7.64177213929347
"Bottom","yes","ssp585","Mean temp Feb to April",2051,7.32625526496027
"Bottom","yes","ssp585","Mean temp Feb to April",2052,7.44519244944385
"Bottom","yes","ssp585","Mean temp Feb to April",2053,7.82034473444864
"Bottom","yes","ssp585","Mean temp Feb to April",2054,8.04695503726177
"Bottom","yes","ssp585","Mean temp Feb to April",2055,8.1634905762358
"Bottom","yes","ssp585","Mean temp Feb to April",2056,7.09585404299656
"Bottom","yes","ssp585","Mean temp Feb to April",2057,7.86593015832553
"Bottom","yes","ssp585","Mean temp Feb to April",2058,7.14566021702917
"Bottom","yes","ssp585","Mean temp Feb to April",2059,8.22698879347256
"Bottom","yes","ssp585","Mean temp Feb to April",2060,7.19610278380583
"Bottom","yes","ssp585","Mean temp Feb to April",2061,8.98983523593941
"Bottom","yes","ssp585","Mean temp Feb to April",2062,7.78206837275191
"Bottom","yes","ssp585","Mean temp Feb to April",2063,6.94794521339489
"Bottom","yes","ssp585","Mean temp Feb to April",2064,7.99484288434873
"Bottom","yes","ssp585","Mean temp Feb to April",2065,9.01502522390166
"Bottom","yes","ssp585","Mean temp Feb to April",2066,8.57034335195174
"Bottom","yes","ssp585","Mean temp Feb to April",2067,9.28014218705455
"Bottom","yes","ssp585","Mean temp Feb to April",2068,8.9289159491565
"Bottom","yes","ssp585","Mean temp Feb to April",2069,8.1811664498685
"Bottom","yes","ssp585","Mean temp Feb to April",2070,8.96768371832074
"Bottom","yes","ssp585","Mean temp Feb to April",2071,8.58632207003046
"Bottom","yes","ssp585","Mean temp Feb to April",2072,8.05290990808346
"Bottom","yes","ssp585","Mean temp Feb to April",2073,9.24606700038765
"Bottom","yes","ssp585","Mean temp Feb to April",2074,9.00131198897014
"Bottom","yes","ssp585","Mean temp Feb to April",2075,9.2201747337977
"Bottom","yes","ssp585","Mean temp Feb to April",2076,8.02187897188676
"Bottom","yes","ssp585","Mean temp Feb to April",2077,8.27476158530927
"Bottom","yes","ssp585","Mean temp Feb to April",2078,8.81431469338354
"Bottom","yes","ssp585","Mean temp Feb to April",2079,8.85876603507929
"Bottom","yes","ssp585","Mean temp Feb to April",2080,8.92654423273994
"Bottom","yes","ssp585","Mean temp Feb to April",2081,9.17158488097353
"Bottom","yes","ssp585","Mean temp Feb to April",2082,9.21453989086709
"Bottom","yes","ssp585","Mean temp Feb to April",2083,8.86476808767285
"Bottom","yes","ssp585","Mean temp Feb to April",2084,8.29218909384141
"Bottom","yes","ssp585","Mean temp Feb to April",2085,8.38306631323026
"Bottom","yes","ssp585","Mean temp Feb to April",2086,9.52344002748738
"Bottom","yes","ssp585","Mean temp Feb to April",2087,9.55213331602602
"Bottom","yes","ssp585","Mean temp Feb to April",2088,9.10882702962897
"Bottom","yes","ssp585","Mean temp Feb to April",2089,9.90693415233908
"Bottom","yes","ssp585","Mean temp Feb to April",2090,9.62817741303558
"Bottom","yes","ssp585","Mean temp Feb to April",2091,10.1269847657783
"Bottom","yes","ssp585","Mean temp Feb to April",2092,10.2300712716087
"Bottom","yes","ssp585","Mean temp Feb to April",2093,10.1145574383031
"Bottom","yes","ssp585","Mean temp Feb to April",2094,9.83527595519346
"Bottom","yes","ssp585","Mean temp Feb to April",2095,8.74544217230743
"Bottom","yes","ssp585","Mean temp Feb to April",2096,9.19786412335554
"Bottom","yes","ssp585","Mean temp Feb to April",2097,7.02167852888702
"Bottom","yes","ssp585","Mean temp Feb to April",2098,8.48201345563101
"Bottom","yes","ssp585","Mean temp Feb to April",2099,10.3825838102888
"Surface","no","ssp126","Mean temp Feb to April",1980,9.3036124171377
"Surface","no","ssp126","Mean temp Feb to April",1981,11.0265712462255
"Surface","no","ssp126","Mean temp Feb to April",1982,11.1537485001455
"Surface","no","ssp126","Mean temp Feb to April",1983,10.2455011080062
"Surface","no","ssp126","Mean temp Feb to April",1984,10.5505355408802
"Surface","no","ssp126","Mean temp Feb to April",1985,9.52461298353355
"Surface","no","ssp126","Mean temp Feb to April",1986,11.3508245786454
"Surface","no","ssp126","Mean temp Feb to April",1987,10.6581294702121
"Surface","no","ssp126","Mean temp Feb to April",1988,10.647296214791
"Surface","no","ssp126","Mean temp Feb to April",1989,10.348483002971
"Surface","no","ssp126","Mean temp Feb to April",1990,10.3230134060436
"Surface","no","ssp126","Mean temp Feb to April",1991,10.7256730424994
"Surface","no","ssp126","Mean temp Feb to April",1992,9.84785276771372
"Surface","no","ssp126","Mean temp Feb to April",1993,9.48300418828124
"Surface","no","ssp126","Mean temp Feb to April",1994,10.688605119111
"Surface","no","ssp126","Mean temp Feb to April",1995,10.0928127966397
"Surface","no","ssp126","Mean temp Feb to April",1996,10.3779285717603
"Surface","no","ssp126","Mean temp Feb to April",1997,10.6769878219917
"Surface","no","ssp126","Mean temp Feb to April",1998,10.9874719332788
"Surface","no","ssp126","Mean temp Feb to April",1999,11.5602319008765
"Surface","no","ssp126","Mean temp Feb to April",2000,11.4476135193993
"Surface","no","ssp126","Mean temp Feb to April",2001,10.5561832124074
"Surface","no","ssp126","Mean temp Feb to April",2002,10.9748389932273
"Surface","no","ssp126","Mean temp Feb to April",2003,11.234519732858
"Surface","no","ssp126","Mean temp Feb to April",2004,11.533555484585
"Surface","no","ssp126","Mean temp Feb to April",2005,11.4055462102866
"Surface","no","ssp126","Mean temp Feb to April",2006,11.1828879375248
"Surface","no","ssp126","Mean temp Feb to April",2007,10.5973340160546
"Surface","no","ssp126","Mean temp Feb to April",2008,9.5995329578275
"Surface","no","ssp126","Mean temp Feb to April",2009,11.7893442767392
"Surface","no","ssp126","Mean temp Feb to April",2010,10.6509215951971
"Surface","no","ssp126","Mean temp Feb to April",2011,11.1810418601214
"Surface","no","ssp126","Mean temp Feb to April",2012,11.121677020249
"Surface","no","ssp126","Mean temp Feb to April",2013,11.1321802609498
"Surface","no","ssp126","Mean temp Feb to April",2014,9.35453789054164
"Surface","no","ssp126","Mean temp Feb to April",2015,8.16764370105627
"Surface","no","ssp126","Mean temp Feb to April",2016,10.5666594638065
"Surface","no","ssp126","Mean temp Feb to April",2017,12.2006467408605
"Surface","no","ssp126","Mean temp Feb to April",2018,10.4528977073666
"Surface","no","ssp126","Mean temp Feb to April",2019,11.6696584753644
"Surface","no","ssp126","Mean temp Feb to April",2020,11.7272612468223
"Surface","no","ssp126","Mean temp Feb to April",2021,11.9455247959731
"Surface","no","ssp126","Mean temp Feb to April",2022,11.3025315211636
"Surface","no","ssp126","Mean temp Feb to April",2023,10.3810442415905
"Surface","no","ssp126","Mean temp Feb to April",2024,10.7038933007314
"Surface","no","ssp126","Mean temp Feb to April",2025,10.5790372325251
"Surface","no","ssp126","Mean temp Feb to April",2026,11.7652215142955
"Surface","no","ssp126","Mean temp Feb to April",2027,11.6278940666834
"Surface","no","ssp126","Mean temp Feb to April",2028,11.0732876383319
"Surface","no","ssp126","Mean temp Feb to April",2029,12.2957699315174
"Surface","no","ssp126","Mean temp Feb to April",2030,13.1980639013066
"Surface","no","ssp126","Mean temp Feb to April",2031,12.6918623836583
"Surface","no","ssp126","Mean temp Feb to April",2032,10.869892617888
"Surface","no","ssp126","Mean temp Feb to April",2033,12.8347895954265
"Surface","no","ssp126","Mean temp Feb to April",2034,12.223625730294
"Surface","no","ssp126","Mean temp Feb to April",2035,11.4319003306044
"Surface","no","ssp126","Mean temp Feb to April",2036,11.9389078044015
"Surface","no","ssp126","Mean temp Feb to April",2037,11.2556539098614
"Surface","no","ssp126","Mean temp Feb to April",2038,11.4505446458105
"Surface","no","ssp126","Mean temp Feb to April",2039,12.7931628060418
"Surface","no","ssp126","Mean temp Feb to April",2040,11.333064798959
"Surface","no","ssp126","Mean temp Feb to April",2041,12.0888690390866
"Surface","no","ssp126","Mean temp Feb to April",2042,13.2834916776597
"Surface","no","ssp126","Mean temp Feb to April",2043,13.1390254417226
"Surface","no","ssp126","Mean temp Feb to April",2044,10.8355750931202
"Surface","no","ssp126","Mean temp Feb to April",2045,13.0246000770445
"Surface","no","ssp126","Mean temp Feb to April",2046,12.9365988966791
"Surface","no","ssp126","Mean temp Feb to April",2047,13.009343996957
"Surface","no","ssp126","Mean temp Feb to April",2048,11.5757618350711
"Surface","no","ssp126","Mean temp Feb to April",2049,13.2719943055928
"Surface","no","ssp126","Mean temp Feb to April",2050,11.996128246727
"Surface","no","ssp126","Mean temp Feb to April",2051,11.0971487098266
"Surface","no","ssp126","Mean temp Feb to April",2052,11.8188721004057
"Surface","no","ssp126","Mean temp Feb to April",2053,11.1191801771698
"Surface","no","ssp126","Mean temp Feb to April",2054,12.0836394880781
"Surface","no","ssp126","Mean temp Feb to April",2055,12.5761428648491
"Surface","no","ssp126","Mean temp Feb to April",2056,13.1189130763271
"Surface","no","ssp126","Mean temp Feb to April",2057,11.5283702204952
"Surface","no","ssp126","Mean temp Feb to April",2058,13.5325663041343
"Surface","no","ssp126","Mean temp Feb to April",2059,12.7820884799596
"Surface","no","ssp126","Mean temp Feb to April",2060,12.4195132201653
"Surface","no","ssp126","Mean temp Feb to April",2061,12.1632808026452
"Surface","no","ssp126","Mean temp Feb to April",2062,11.4387805666247
"Surface","no","ssp126","Mean temp Feb to April",2063,11.621384756328
"Surface","no","ssp126","Mean temp Feb to April",2064,12.2014055419425
"Surface","no","ssp126","Mean temp Feb to April",2065,12.367450839947
"Surface","no","ssp126","Mean temp Feb to April",2066,12.415225514517
"Surface","no","ssp126","Mean temp Feb to April",2067,13.5663645893982
"Surface","no","ssp126","Mean temp Feb to April",2068,11.6566852368031
"Surface","no","ssp126","Mean temp Feb to April",2069,11.5163912426724
"Surface","no","ssp126","Mean temp Feb to April",2070,11.9852771599449
"Surface","no","ssp126","Mean temp Feb to April",2071,11.5392449531901
"Surface","no","ssp126","Mean temp Feb to April",2072,12.1699266091694
"Surface","no","ssp126","Mean temp Feb to April",2073,11.9503350354652
"Surface","no","ssp126","Mean temp Feb to April",2074,12.710793254738
"Surface","no","ssp126","Mean temp Feb to April",2075,12.9467550465072
"Surface","no","ssp126","Mean temp Feb to April",2076,11.5280326643703
"Surface","no","ssp126","Mean temp Feb to April",2077,11.2772918713706
"Surface","no","ssp126","Mean temp Feb to April",2078,13.0640129055572
"Surface","no","ssp126","Mean temp Feb to April",2079,12.0788433932175
"Surface","no","ssp126","Mean temp Feb to April",2080,12.4018449468023
"Surface","no","ssp126","Mean temp Feb to April",2081,12.9349436530024
"Surface","no","ssp126","Mean temp Feb to April",2082,13.1904443472827
"Surface","no","ssp126","Mean temp Feb to April",2083,12.5836198193901
"Surface","no","ssp126","Mean temp Feb to April",2084,11.9647432314551
"Surface","no","ssp126","Mean temp Feb to April",2085,10.6539964751733
"Surface","no","ssp126","Mean temp Feb to April",2086,12.1957136742354
"Surface","no","ssp126","Mean temp Feb to April",2087,12.0125159605361
"Surface","no","ssp126","Mean temp Feb to April",2088,12.9396758280497
"Surface","no","ssp126","Mean temp Feb to April",2089,11.7247889714448
"Surface","no","ssp126","Mean temp Feb to April",2090,12.4172809639421
"Surface","no","ssp126","Mean temp Feb to April",2091,11.4828964937426
"Surface","no","ssp126","Mean temp Feb to April",2092,12.9249908641122
"Surface","no","ssp126","Mean temp Feb to April",2093,13.341263045425
"Surface","no","ssp126","Mean temp Feb to April",2094,13.2595859974591
"Surface","no","ssp126","Mean temp Feb to April",2095,11.6060618235213
"Surface","no","ssp126","Mean temp Feb to April",2096,12.7386353981042
"Surface","no","ssp126","Mean temp Feb to April",2097,13.6698965360001
"Surface","no","ssp126","Mean temp Feb to April",2098,12.970310280534
"Surface","no","ssp126","Mean temp Feb to April",2099,12.1559836705952
"Surface","yes","ssp126","Mean temp Feb to April",1980,9.3036124171377
"Surface","yes","ssp126","Mean temp Feb to April",1981,11.0265712462255
"Surface","yes","ssp126","Mean temp Feb to April",1982,11.1537485001455
"Surface","yes","ssp126","Mean temp Feb to April",1983,10.2455011080062
"Surface","yes","ssp126","Mean temp Feb to April",1984,10.5505355408802
"Surface","yes","ssp126","Mean temp Feb to April",1985,9.52461298353355
"Surface","yes","ssp126","Mean temp Feb to April",1986,11.3508245786454
"Surface","yes","ssp126","Mean temp Feb to April",1987,10.6581294702121
"Surface","yes","ssp126","Mean temp Feb to April",1988,10.647296214791
"Surface","yes","ssp126","Mean temp Feb to April",1989,10.348483002971
"Surface","yes","ssp126","Mean temp Feb to April",1990,10.3230134060436
"Surface","yes","ssp126","Mean temp Feb to April",1991,10.7256730424994
"Surface","yes","ssp126","Mean temp Feb to April",1992,9.84785276771372
"Surface","yes","ssp126","Mean temp Feb to April",1993,9.48300418828124
"Surface","yes","ssp126","Mean temp Feb to April",1994,10.688605119111
"Surface","yes","ssp126","Mean temp Feb to April",1995,10.0928127966397
"Surface","yes","ssp126","Mean temp Feb to April",1996,10.3779285717603
"Surface","yes","ssp126","Mean temp Feb to April",1997,10.6769878219917
"Surface","yes","ssp126","Mean temp Feb to April",1998,10.9874719332788
"Surface","yes","ssp126","Mean temp Feb to April",1999,11.5602319008765
"Surface","yes","ssp126","Mean temp Feb to April",2000,9.91657949775889
"Surface","yes","ssp126","Mean temp Feb to April",2001,10.8537280272893
"Surface","yes","ssp126","Mean temp Feb to April",2002,10.4327349034141
"Surface","yes","ssp126","Mean temp Feb to April",2003,10.7172697423259
"Surface","yes","ssp126","Mean temp Feb to April",2004,11.4778846284454
"Surface","yes","ssp126","Mean temp Feb to April",2005,11.8348311374455
"Surface","yes","ssp126","Mean temp Feb to April",2006,10.2871175200239
"Surface","yes","ssp126","Mean temp Feb to April",2007,10.1046026459024
"Surface","yes","ssp126","Mean temp Feb to April",2008,10.5420173715689
"Surface","yes","ssp126","Mean temp Feb to April",2009,11.0111486327086
"Surface","yes","ssp126","Mean temp Feb to April",2010,11.0494501106412
"Surface","yes","ssp126","Mean temp Feb to April",2011,10.8416266099428
"Surface","yes","ssp126","Mean temp Feb to April",2012,10.6932429834126
"Surface","yes","ssp126","Mean temp Feb to April",2013,11.3082275536246
"Surface","yes","ssp126","Mean temp Feb to April",2014,12.6912536034643
"Surface","yes","ssp126","Mean temp Feb to April",2015,12.6680353114441
"Surface","yes","ssp126","Mean temp Feb to April",2016,13.023790755253
"Surface","yes","ssp126","Mean temp Feb to April",2017,11.9454409580699
"Surface","yes","ssp126","Mean temp Feb to April",2018,11.2421334841228
"Surface","yes","ssp126","Mean temp Feb to April",2019,13.0807758789191
"Surface","yes","ssp126","Mean temp Feb to April",2020,12.3100010740862
"Surface","yes","ssp126","Mean temp Feb to April",2021,11.9455247959731
"Surface","yes","ssp126","Mean temp Feb to April",2022,11.3025315211636
"Surface","yes","ssp126","Mean temp Feb to April",2023,10.3810442415905
"Surface","yes","ssp126","Mean temp Feb to April",2024,10.7038933007314
"Surface","yes","ssp126","Mean temp Feb to April",2025,10.5790372325251
"Surface","yes","ssp126","Mean temp Feb to April",2026,11.7652215142955
"Surface","yes","ssp126","Mean temp Feb to April",2027,11.6278940666834
"Surface","yes","ssp126","Mean temp Feb to April",2028,11.0732876383319
"Surface","yes","ssp126","Mean temp Feb to April",2029,12.2957699315174
"Surface","yes","ssp126","Mean temp Feb to April",2030,13.1980639013066
"Surface","yes","ssp126","Mean temp Feb to April",2031,12.6918623836583
"Surface","yes","ssp126","Mean temp Feb to April",2032,10.869892617888
"Surface","yes","ssp126","Mean temp Feb to April",2033,12.8347895954265
"Surface","yes","ssp126","Mean temp Feb to April",2034,12.223625730294
"Surface","yes","ssp126","Mean temp Feb to April",2035,11.4319003306044
"Surface","yes","ssp126","Mean temp Feb to April",2036,11.9389078044015
"Surface","yes","ssp126","Mean temp Feb to April",2037,11.2556539098614
"Surface","yes","ssp126","Mean temp Feb to April",2038,11.4505446458105
"Surface","yes","ssp126","Mean temp Feb to April",2039,12.7931628060418
"Surface","yes","ssp126","Mean temp Feb to April",2040,11.333064798959
"Surface","yes","ssp126","Mean temp Feb to April",2041,12.0888690390866
"Surface","yes","ssp126","Mean temp Feb to April",2042,13.2834916776597
"Surface","yes","ssp126","Mean temp Feb to April",2043,13.1390254417226
"Surface","yes","ssp126","Mean temp Feb to April",2044,10.8355750931202
"Surface","yes","ssp126","Mean temp Feb to April",2045,13.0246000770445
"Surface","yes","ssp126","Mean temp Feb to April",2046,12.9365988966791
"Surface","yes","ssp126","Mean temp Feb to April",2047,13.009343996957
"Surface","yes","ssp126","Mean temp Feb to April",2048,11.5757618350711
"Surface","yes","ssp126","Mean temp Feb to April",2049,13.2719943055928
"Surface","yes","ssp126","Mean temp Feb to April",2050,11.996128246727
"Surface","yes","ssp126","Mean temp Feb to April",2051,11.0971487098266
"Surface","yes","ssp126","Mean temp Feb to April",2052,11.8188721004057
"Surface","yes","ssp126","Mean temp Feb to April",2053,11.1191801771698
"Surface","yes","ssp126","Mean temp Feb to April",2054,12.0836394880781
"Surface","yes","ssp126","Mean temp Feb to April",2055,12.5761428648491
"Surface","yes","ssp126","Mean temp Feb to April",2056,13.1189130763271
"Surface","yes","ssp126","Mean temp Feb to April",2057,11.5283702204952
"Surface","yes","ssp126","Mean temp Feb to April",2058,13.5325663041343
"Surface","yes","ssp126","Mean temp Feb to April",2059,12.7820884799596
"Surface","yes","ssp126","Mean temp Feb to April",2060,12.4195132201653
"Surface","yes","ssp126","Mean temp Feb to April",2061,12.1632808026452
"Surface","yes","ssp126","Mean temp Feb to April",2062,11.4387805666247
"Surface","yes","ssp126","Mean temp Feb to April",2063,11.621384756328
"Surface","yes","ssp126","Mean temp Feb to April",2064,12.2014055419425
"Surface","yes","ssp126","Mean temp Feb to April",2065,12.367450839947
"Surface","yes","ssp126","Mean temp Feb to April",2066,12.415225514517
"Surface","yes","ssp126","Mean temp Feb to April",2067,13.5663645893982
"Surface","yes","ssp126","Mean temp Feb to April",2068,11.6566852368031
"Surface","yes","ssp126","Mean temp Feb to April",2069,11.5163912426724
"Surface","yes","ssp126","Mean temp Feb to April",2070,11.9852771599449
"Surface","yes","ssp126","Mean temp Feb to April",2071,11.5392449531901
"Surface","yes","ssp126","Mean temp Feb to April",2072,12.1699266091694
"Surface","yes","ssp126","Mean temp Feb to April",2073,11.9503350354652
"Surface","yes","ssp126","Mean temp Feb to April",2074,12.710793254738
"Surface","yes","ssp126","Mean temp Feb to April",2075,12.9467550465072
"Surface","yes","ssp126","Mean temp Feb to April",2076,11.5280326643703
"Surface","yes","ssp126","Mean temp Feb to April",2077,11.2772918713706
"Surface","yes","ssp126","Mean temp Feb to April",2078,13.0640129055572
"Surface","yes","ssp126","Mean temp Feb to April",2079,12.0788433932175
"Surface","yes","ssp126","Mean temp Feb to April",2080,12.4018449468023
"Surface","yes","ssp126","Mean temp Feb to April",2081,12.9349436530024
"Surface","yes","ssp126","Mean temp Feb to April",2082,13.1904443472827
"Surface","yes","ssp126","Mean temp Feb to April",2083,12.5836198193901
"Surface","yes","ssp126","Mean temp Feb to April",2084,11.9647432314551
"Surface","yes","ssp126","Mean temp Feb to April",2085,10.6539964751733
"Surface","yes","ssp126","Mean temp Feb to April",2086,12.1957136742354
"Surface","yes","ssp126","Mean temp Feb to April",2087,12.0125159605361
"Surface","yes","ssp126","Mean temp Feb to April",2088,12.9396758280497
"Surface","yes","ssp126","Mean temp Feb to April",2089,11.7247889714448
"Surface","yes","ssp126","Mean temp Feb to April",2090,12.4172809639421
"Surface","yes","ssp126","Mean temp Feb to April",2091,11.4828964937426
"Surface","yes","ssp126","Mean temp Feb to April",2092,12.9249908641122
"Surface","yes","ssp126","Mean temp Feb to April",2093,13.341263045425
"Surface","yes","ssp126","Mean temp Feb to April",2094,13.2595859974591
"Surface","yes","ssp126","Mean temp Feb to April",2095,11.6060618235213
"Surface","yes","ssp126","Mean temp Feb to April",2096,12.7386353981042
"Surface","yes","ssp126","Mean temp Feb to April",2097,13.6698965360001
"Surface","yes","ssp126","Mean temp Feb to April",2098,12.970310280534
"Surface","yes","ssp126","Mean temp Feb to April",2099,12.1559836705952
"Surface","no","ssp585","Mean temp Feb to April",1980,9.3036124171377
"Surface","no","ssp585","Mean temp Feb to April",1981,11.0265712462255
"Surface","no","ssp585","Mean temp Feb to April",1982,11.1537485001455
"Surface","no","ssp585","Mean temp Feb to April",1983,10.2455011080062
"Surface","no","ssp585","Mean temp Feb to April",1984,10.5505355408802
"Surface","no","ssp585","Mean temp Feb to April",1985,9.52461298353355
"Surface","no","ssp585","Mean temp Feb to April",1986,11.3508245786454
"Surface","no","ssp585","Mean temp Feb to April",1987,10.6581294702121
"Surface","no","ssp585","Mean temp Feb to April",1988,10.647296214791
"Surface","no","ssp585","Mean temp Feb to April",1989,10.348483002971
"Surface","no","ssp585","Mean temp Feb to April",1990,10.3230134060436
"Surface","no","ssp585","Mean temp Feb to April",1991,10.7256730424994
"Surface","no","ssp585","Mean temp Feb to April",1992,9.84785276771372
"Surface","no","ssp585","Mean temp Feb to April",1993,9.48300418828124
"Surface","no","ssp585","Mean temp Feb to April",1994,10.688605119111
"Surface","no","ssp585","Mean temp Feb to April",1995,10.0928127966397
"Surface","no","ssp585","Mean temp Feb to April",1996,10.3779285717603
"Surface","no","ssp585","Mean temp Feb to April",1997,10.6769878219917
"Surface","no","ssp585","Mean temp Feb to April",1998,10.9874719332788
"Surface","no","ssp585","Mean temp Feb to April",1999,11.5602319008765
"Surface","no","ssp585","Mean temp Feb to April",2000,11.4476135193993
"Surface","no","ssp585","Mean temp Feb to April",2001,10.5561832124074
"Surface","no","ssp585","Mean temp Feb to April",2002,10.9748389932273
"Surface","no","ssp585","Mean temp Feb to April",2003,11.234519732858
"Surface","no","ssp585","Mean temp Feb to April",2004,11.533555484585
"Surface","no","ssp585","Mean temp Feb to April",2005,11.4055462102866
"Surface","no","ssp585","Mean temp Feb to April",2006,11.1828879375248
"Surface","no","ssp585","Mean temp Feb to April",2007,10.5973340160546
"Surface","no","ssp585","Mean temp Feb to April",2008,9.5995329578275
"Surface","no","ssp585","Mean temp Feb to April",2009,11.7893442767392
"Surface","no","ssp585","Mean temp Feb to April",2010,10.6509215951971
"Surface","no","ssp585","Mean temp Feb to April",2011,11.1810418601214
"Surface","no","ssp585","Mean temp Feb to April",2012,11.121677020249
"Surface","no","ssp585","Mean temp Feb to April",2013,11.1321802609498
"Surface","no","ssp585","Mean temp Feb to April",2014,9.35453789054164
"Surface","no","ssp585","Mean temp Feb to April",2015,9.47426774927071
"Surface","no","ssp585","Mean temp Feb to April",2016,11.4515072707637
"Surface","no","ssp585","Mean temp Feb to April",2017,12.3318322769459
"Surface","no","ssp585","Mean temp Feb to April",2018,10.5916420401385
"Surface","no","ssp585","Mean temp Feb to April",2019,12.8222707872463
"Surface","no","ssp585","Mean temp Feb to April",2020,10.6251435546208
"Surface","no","ssp585","Mean temp Feb to April",2021,11.3095281455089
"Surface","no","ssp585","Mean temp Feb to April",2022,11.7856207709324
"Surface","no","ssp585","Mean temp Feb to April",2023,11.1015711561623
"Surface","no","ssp585","Mean temp Feb to April",2024,10.6658143395402
"Surface","no","ssp585","Mean temp Feb to April",2025,10.6802447317748
"Surface","no","ssp585","Mean temp Feb to April",2026,12.0326053077467
"Surface","no","ssp585","Mean temp Feb to April",2027,11.2987164381253
"Surface","no","ssp585","Mean temp Feb to April",2028,11.8355220369438
"Surface","no","ssp585","Mean temp Feb to April",2029,12.44852512167
"Surface","no","ssp585","Mean temp Feb to April",2030,11.7955460155396
"Surface","no","ssp585","Mean temp Feb to April",2031,12.8959568198375
"Surface","no","ssp585","Mean temp Feb to April",2032,12.0705820551077
"Surface","no","ssp585","Mean temp Feb to April",2033,11.7172316914868
"Surface","no","ssp585","Mean temp Feb to April",2034,10.7194516836219
"Surface","no","ssp585","Mean temp Feb to April",2035,10.4833457141799
"Surface","no","ssp585","Mean temp Feb to April",2036,11.5594183632561
"Surface","no","ssp585","Mean temp Feb to April",2037,13.1038273354616
"Surface","no","ssp585","Mean temp Feb to April",2038,12.2207725769557
"Surface","no","ssp585","Mean temp Feb to April",2039,11.9264960650795
"Surface","no","ssp585","Mean temp Feb to April",2040,11.796987961017
"Surface","no","ssp585","Mean temp Feb to April",2041,11.868571796139
"Surface","no","ssp585","Mean temp Feb to April",2042,12.6209998401406
"Surface","no","ssp585","Mean temp Feb to April",2043,12.547334984745
"Surface","no","ssp585","Mean temp Feb to April",2044,13.1224546523876
"Surface","no","ssp585","Mean temp Feb to April",2045,13.1849281364123
"Surface","no","ssp585","Mean temp Feb to April",2046,11.1018588520671
"Surface","no","ssp585","Mean temp Feb to April",2047,11.1889705096026
"Surface","no","ssp585","Mean temp Feb to April",2048,11.3380124006307
"Surface","no","ssp585","Mean temp Feb to April",2049,13.353324441547
"Surface","no","ssp585","Mean temp Feb to April",2050,12.2302145799426
"Surface","no","ssp585","Mean temp Feb to April",2051,11.9527415981491
"Surface","no","ssp585","Mean temp Feb to April",2052,12.1219286832545
"Surface","no","ssp585","Mean temp Feb to April",2053,12.8648765272839
