"","year","month","prod_PhL_biom_month","prod_PhS_biom_month","CGOA_prod_Ph"
"456",2017,12,17.6840965640377,8.75932106583114,13.2217088149344
"457",2018,1,14.6995193556215,7.34490874892672,11.0222140522741
"458",2018,2,78.0810750343915,33.6656038896357,55.8733394620136
"459",2018,3,239.655397762558,73.5532639866179,156.604330874588
"460",2018,4,406.981062131618,97.612699433829,252.296880782723
"461",2018,5,354.782463092916,95.4307681798955,225.106615636406
"462",2018,6,323.855124665832,69.1498500518838,196.502487358858
"463",2018,7,355.837152727963,51.915346371277,203.87624954962
"464",2018,8,290.533398832497,41.4222038858499,165.977801359173
"465",2018,9,274.630200612912,37.7108364964929,156.170518554702
"466",2018,10,147.376520682118,35.9109453132379,91.6437329976778
"467",2018,11,72.0347597557752,28.3879240021382,50.2113418789567
"468",2018,12,9.74094932606021,6.77361830409686,8.25728381507854
"469",2019,1,13.196541916056,9.19710841619827,11.1968251661271
"470",2019,2,69.3189743464706,30.4484332168464,49.8837037816585
"471",2019,3,206.701544136768,72.763712626938,139.732628381853
"472",2019,4,544.401637799124,117.785356992013,331.093497395568
"473",2019,5,397.981686476907,99.2828102024973,248.632248339702
"474",2019,6,402.380405299772,89.5012875950584,245.940846447415
"475",2019,7,382.120230613056,51.1186572284957,216.619443920776
"476",2019,8,298.766053012446,37.3225771256289,168.044315069038
"477",2019,9,262.849911386966,50.6745024039053,156.762206895436
"478",2019,10,163.76404283279,46.7661989734054,105.265120903098
"479",2019,11,95.305135244295,30.4438718262782,62.8745035352866
"480",2019,12,11.2133397122,6.04894314837979,8.63114143028991
"481",2020,1,21.1514055525682,10.4478022992331,15.7996039259006
"482",2020,2,89.2817519234505,35.8494138378749,62.5655828806627
"483",2020,3,326.616820787037,93.1638159633641,209.8903183752
"484",2020,4,346.90389324775,84.3933229601081,215.648608103929
"485",2020,5,312.203729183605,79.6084930834288,195.906111133517
"486",2020,6,383.938237808934,61.5471299887338,222.742683898834
"487",2020,7,410.525765516288,34.3517516136867,222.438758564988
"488",2020,8,347.780763062565,34.3079443203243,191.044353691445
"489",2020,9,407.830243813714,31.6128633191956,219.721553566455
"490",2020,10,240.973851020334,45.674785981799,143.324318501066
"491",2020,11,96.2377476690052,30.7725368643378,63.5051422666715
"492",2020,12,7.94562687302532,5.48923233074887,6.71742960188709
"493",2021,1,15.6079197314858,9.83070299971482,12.7193113656003
"494",2021,2,75.7884881541334,31.4205306061742,53.6045093801538
"495",2021,3,210.074019611395,67.9425833833309,139.008301497363
"496",2021,4,417.840600380137,103.991804818578,260.916202599358
"497",2021,5,259.750502380348,87.8203999803136,173.785451180331
"498",2021,6,234.947356858688,57.4595922806069,146.203474569647
"499",2021,7,235.727572188726,33.8739843228529,134.80077825579
"500",2021,8,230.500181803973,39.4460718654551,134.973126834714
"501",2021,9,224.280328776934,50.1572890259,137.218808901417
"502",2021,10,190.861651975579,58.4775860848042,124.669619030192
"503",2021,11,62.907972542463,27.9482027426214,45.4280876425422
"504",2021,12,6.85578490635714,5.1613673232165,6.00857611478682
"505",2022,1,12.0906122920033,8.67090356516243,10.3807579285828
"506",2022,2,83.5997495779963,34.2957034110477,58.947726494522
"507",2022,3,240.199638917909,70.0023776528438,155.101008285376
"508",2022,4,342.397275858349,102.526620220356,222.461948039353
"509",2022,5,300.555219963037,90.4442425390085,195.499731251023
"510",2022,6,287.520611029885,76.2806604284116,181.900635729148
"511",2022,7,299.583745547537,49.7799181190012,174.681831833269
"512",2022,8,257.471328952434,34.8833529329902,146.177340942712
"513",2022,9,203.058334375517,39.3285147705788,121.193424573048
"514",2022,10,181.965336951405,46.1566685659068,114.061002758656
"515",2022,11,75.9103978793102,26.7808522287065,51.3456250540083
"516",2022,12,17.2915655864278,8.30980591112731,12.8006857487776
"517",2023,1,22.8328393794569,9.74697909821905,16.289909238838
"518",2023,2,130.652374451394,43.701509096997,87.1769417741957
"519",2023,3,310.311754552346,88.2123852576474,199.262069904997
"520",2023,4,438.507870789143,109.970867525278,274.239369157211
"521",2023,5,406.864131092377,103.041165186445,254.952648139411
"522",2023,6,338.479783970951,76.633507508411,207.556645739681
"523",2023,7,322.996479135936,55.444196288214,189.220337712075
"524",2023,8,286.825361490464,40.714388972259,163.769875231361
"525",2023,9,300.852644768136,53.8439981430892,177.348321455612
"526",2023,10,222.959641691923,53.6106212221927,138.285131457058
"527",2023,11,90.1127993673823,27.0159186283096,58.564358997846
"528",2023,12,16.0362254243859,7.29555862736732,11.6658920258766
"529",2024,1,11.3242056929104,6.04645704859438,8.68533137075237
"530",2024,2,91.9325156543026,33.5489488256405,62.7407322399716
"531",2024,3,331.829772492549,87.018023989966,209.423898241257
"532",2024,4,418.226702796721,115.377818095902,266.802260446311
"533",2024,5,447.951385460649,105.602690522622,276.777037991635
"534",2024,6,473.053492445501,96.9059142303378,284.979703337919
"535",2024,7,384.905793144224,70.4717936071747,227.688793375699
"536",2024,8,321.479864323402,47.3579344744989,184.41889939895
"537",2024,9,312.674941230576,46.520555159679,179.597748195128
"538",2024,10,163.465196243873,45.4319063732639,104.448551308569
"539",2024,11,62.6317719477269,23.0431226106285,42.8374472791777
"540",2024,12,10.4092281076362,7.0000985876741,8.70466334765515
"541",2025,1,21.060630761761,10.6511914081079,15.8559110849344
"542",2025,2,83.4569551498833,32.6694301792788,58.0631926645811
"543",2025,3,371.746538552431,76.3956618374397,224.071100194935
"544",2025,4,452.019259044114,119.10247196258,285.560865503347
"545",2025,5,423.210399548882,99.8091311654418,261.509765357162
"546",2025,6,409.509729437286,75.4921226376933,242.50092603749
"547",2025,7,278.60962200694,50.9693731468068,164.789497576874
"548",2025,8,324.484305711458,40.9035844138301,182.693945062644
"549",2025,9,237.55506657408,50.0119837603813,143.783525167231
"550",2025,10,148.229014435948,45.4266488332668,96.8278316346072
"551",2025,11,63.1181325056513,23.6664701557798,43.3923013307155
"552",2025,12,10.9400053358774,5.98565855755285,8.46283194671514
"553",2026,1,22.36226443589,9.5138930674681,15.9380787516791
"554",2026,2,176.331548601988,56.6219987237244,116.476773662856
"555",2026,3,339.186622054898,95.4239147017425,217.30526837832
"556",2026,4,438.414860237058,114.355857552646,276.385358894852
"557",2026,5,303.344162743413,107.087624520264,205.215893631838
"558",2026,6,304.785306570815,72.212809185131,188.499057877973
"559",2026,7,301.830919249369,43.7235920482335,172.777255648801
"560",2026,8,307.705292436066,35.6131256457724,171.659209040919
"561",2026,9,235.563300168848,36.7702330456674,136.166766607258
"562",2026,10,203.483381917166,46.5157990055953,124.999590461381
"563",2026,11,63.489946116669,20.6348475219853,42.0623968193272
"564",2026,12,15.9021575200664,7.70147756407501,11.8018175420707
"565",2027,1,16.4193144598336,8.41951355420155,12.4194140070176
"566",2027,2,104.099968517957,34.4391476235327,69.2695580707449
"567",2027,3,361.025864965223,88.0349410253943,224.530402995309
"568",2027,4,338.425463443704,93.7484056483019,216.086934546003
"569",2027,5,337.03413146174,65.8842937605215,201.459212611131
"570",2027,6,299.983150276813,39.1920665607526,169.587608418783
"571",2027,7,281.976766555165,33.5494466607497,157.763106607957
"572",2027,8,313.025690578779,30.9321656512833,171.978928115031
"573",2027,9,266.154127648522,36.2026311213812,151.178379384952
"574",2027,10,181.232895638056,40.6391191810125,110.936007409534
"575",2027,11,72.1993741914783,22.460973441327,47.3301738164026
"576",2027,12,18.7852370390469,8.44673419016903,13.615985614608
"577",2028,1,21.7723768184166,9.15160983990785,15.4619933291622
"578",2028,2,83.9124180810781,29.7631371076971,56.8377775943876
"579",2028,3,489.044493950829,97.3472208171671,293.195857383998
"580",2028,4,375.331736244926,100.327632926325,237.829684585626
"581",2028,5,362.526500955098,108.506985877506,235.516743416302
"582",2028,6,382.301380841905,76.576588891606,229.438984866756
"583",2028,7,285.573030270633,44.3358034644469,164.95441686754
"584",2028,8,301.190447955487,39.9793617751424,170.584904865314
"585",2028,9,341.595489721454,47.1437968108478,194.369643266151
"586",2028,10,181.907594488906,40.8956604970366,111.401627492971
"587",2028,11,64.8455759325684,22.278416436789,43.5619961846787
"588",2028,12,11.4561479608718,6.46012370528046,8.95813583307615
"589",2029,1,33.2677492691177,11.9469023110047,22.6073257900612
"590",2029,2,100.448681693023,33.2243311005236,66.8365063967733
"591",2029,3,487.009963417059,88.0441505457752,287.527056981417
"592",2029,4,381.31249390357,91.9839718066198,236.648232855095
"593",2029,5,321.087707409186,60.8416443351646,190.964675872175
"594",2029,6,289.194823222165,38.0540137081477,163.624418465156
"595",2029,7,346.259504692329,33.3417559170368,189.800630304683
"596",2029,8,358.613273176634,37.1576866548629,197.885479915749
"597",2029,9,265.438332404026,41.7949103968953,153.616621400461
"598",2029,10,266.976102568877,54.9826128963107,160.979357732594
"599",2029,11,98.5011789094421,30.0410155063706,64.2710972079063
"600",2029,12,14.7979822638847,6.76391057977679,10.7809464218308
"601",2030,1,29.1652953133267,11.6245439704835,20.3949196419051
"602",2030,2,62.1777888236712,24.6616884682647,43.419738645968
"603",2030,3,330.690769587438,85.7858738003936,208.238321693916
"604",2030,4,360.291618744567,106.031987264461,233.161803004514
"605",2030,5,354.713796446405,77.8735944131187,216.293695429762
"606",2030,6,327.471148108542,40.7615453590925,184.116346733817
"607",2030,7,296.695496192451,28.9391370061401,162.817316599295
"608",2030,8,315.399122991088,31.7022674620156,173.550695226552
"609",2030,9,272.525996722009,44.2870222983961,158.406509510203
"610",2030,10,227.3417774642,57.6822914743007,142.51203446925
"611",2030,11,100.491486773812,31.3764312010464,65.9339589874292
"612",2030,12,12.64361692796,5.85472278556355,9.24916985676177
"613",2031,1,11.1907762014082,6.37936054877574,8.78506837509198
"614",2031,2,59.6210795092064,24.1867237903875,41.9039016497969
"615",2031,3,425.335634486538,95.8320441802883,260.583839333413
"616",2031,4,371.926338269084,100.060209584586,235.993273926835
"617",2031,5,308.035259375868,54.6414940146085,181.338376695238
"618",2031,6,297.543798636599,42.1723394349939,169.858069035797
"619",2031,7,282.269248211508,32.4457974737327,157.35752284262
"620",2031,8,328.742987529107,27.3324668240254,178.037727176566
"621",2031,9,268.954219309172,33.7146938606206,151.334456584896
"622",2031,10,155.54687279491,43.3449483454712,99.4459105701907
"623",2031,11,81.1738432331498,30.0703059545978,55.6220745938738
"624",2031,12,12.6870310060384,6.91169816173431,9.79936458388634
"625",2032,1,29.1062953196158,11.3337309988424,20.2200131592291
"626",2032,2,112.228683202105,38.6033903275381,75.4160367648214
"627",2032,3,308.396685123849,83.6529933345431,196.024839229196
"628",2032,4,383.565007981706,87.3636086419099,235.464308311808
"629",2032,5,336.477065861898,68.1764890976894,202.326777479794
"630",2032,6,356.466037574652,54.9204131700806,205.693225372366
"631",2032,7,344.690573727528,48.9975577974032,196.844065762465
"632",2032,8,352.143244510688,37.4122261458359,194.777735328262
"633",2032,9,287.685488398866,50.6337502383139,169.15961931859
"634",2032,10,186.514049083641,38.4848197485957,112.499434416118
"635",2032,11,88.0993961061655,29.0841569579458,58.5917765320557
"636",2032,12,16.6435482281024,7.83459993961626,12.2390740838593
"637",2033,1,17.8883941750848,8.49196559862636,13.1901798868556
"638",2033,2,118.850998332527,41.6401252392399,80.2455617858832
"639",2033,3,464.356529179506,86.9821401678463,275.669334673676
"640",2033,4,385.128253863995,99.4823798447419,242.305316854369
"641",2033,5,401.179907054179,81.9680151895924,241.573961121886
"642",2033,6,357.817927939755,50.2786528089726,204.048290374364
"643",2033,7,328.247996980287,32.6827244831545,180.465360731721
"644",2033,8,308.700521232769,31.3495586293196,170.025039931044
"645",2033,9,286.52789391679,40.3566227210446,163.442258318917
"646",2033,10,165.891628822418,44.9059819319787,105.398805377198
"647",2033,11,90.4627471933815,29.1840237890666,59.8233854912241
"648",2033,12,7.18339614740152,5.03042038923656,6.10690826831904
"649",2034,1,25.0028193023125,12.2478387791186,18.6253290407155
"650",2034,2,91.3673218583783,36.3812382272981,63.8742800428382
"651",2034,3,385.116813860968,74.6818484734755,229.899331167222
"652",2034,4,394.933884748827,113.169578235624,254.051731492225
"653",2034,5,344.823691259644,88.8735893611212,216.848640310383
"654",2034,6,375.615312065005,77.2531922751279,226.434252170066
"655",2034,7,374.991450017544,50.484532328325,212.737991172934
"656",2034,8,308.921021076897,36.8193354241544,172.870178250526
"657",2034,9,266.545274896683,41.1295415613408,153.837408229012
"658",2034,10,189.474539883036,50.6472025136783,120.060871198357
"659",2034,11,88.1437179619202,28.7456461058031,58.4446820338617
"660",2034,12,18.0885440137157,8.29271160819656,13.1906278109562
"661",2035,1,21.7183561746027,11.2128291492301,16.4655926619164
"662",2035,2,104.603812405247,38.6605142138023,71.6321633095246
"663",2035,3,278.52569142853,87.5507147074928,183.038203068011
"664",2035,4,521.144357452533,110.339771260072,315.742064356302
"665",2035,5,364.026769640614,105.035083926792,234.530926783703
"666",2035,6,364.514955805624,94.3099600530449,229.412457929334
"667",2035,7,285.781438633036,51.5713850781097,168.676411855573
"668",2035,8,241.015610629336,47.5118693820721,144.263740005704
"669",2035,9,266.106478683902,47.8584292686393,156.982453976271
"670",2035,10,140.644526281946,35.2227931891741,87.93365973556
"671",2035,11,63.6932706566314,22.1728661634174,42.9330684100244
"672",2035,12,11.3737665045695,6.53181885336866,8.95279267896909
"673",2036,1,20.4094627868406,9.88305843912934,15.146260612985
"674",2036,2,118.782050696232,41.5256097518055,80.1538302240188
"675",2036,3,284.23316758362,78.8420346093938,181.537601096507
"676",2036,4,334.362592625457,85.691165666694,210.026879146075
"677",2036,5,316.981267973966,70.3895667329575,193.685417353462
"678",2036,6,314.420188596985,50.2521642257973,182.336176411391
"679",2036,7,296.449105796687,36.6419575073854,166.545531652036
"680",2036,8,300.994722398477,27.5165123434867,164.255617370982
"681",2036,9,260.185383073963,36.6545785071618,148.419980790562
"682",2036,10,169.400796484021,37.1747555612695,103.287776022645
"683",2036,11,98.8402939691163,29.9963098395047,64.4183019043105
"684",2036,12,15.2921325689648,7.23060714764654,11.2613698583057
"685",2037,1,12.1932858276619,6.65617732342729,9.42473157554458
"686",2037,2,74.5580113300795,29.0012195981832,51.7796154641313
"687",2037,3,434.352757293038,80.7160650673181,257.534411180178
"688",2037,4,457.27467098854,100.509021824796,278.891846406668
"689",2037,5,353.726256712031,87.6749305161141,220.700593614072
"690",2037,6,331.613426029432,61.9214560047334,196.767441017083
"691",2037,7,284.20980188365,43.3427393087065,163.776270596178
"692",2037,8,310.930562723648,42.0691731150678,176.499867919358
"693",2037,9,316.994857152626,35.5545919487016,176.274724550664
"694",2037,10,163.278884672344,36.1127941681093,99.6958394202268
"695",2037,11,100.390122368971,29.693221530671,65.0416719498212
"696",2037,12,18.3490591543356,7.45810265662208,12.9035809054789
"697",2038,1,30.4848226736503,12.4760575793605,21.4804401265054
"698",2038,2,99.5892505170817,38.1922371693985,68.8907438432401
"699",2038,3,359.270806979721,92.1185996928094,225.694703336265
"700",2038,4,400.158953130728,108.31074965245,254.234851391589
"701",2038,5,348.157617693479,98.3091958026067,223.233406748043
"702",2038,6,378.714419742138,65.65611951916,222.185269630649
"703",2038,7,282.571128563785,42.9762977604466,162.773713162116
"704",2038,8,307.99171591932,39.9660854239824,173.978900671651
"705",2038,9,310.827660790574,36.5138550700276,173.670757930301
"706",2038,10,169.191964000433,51.5180948927541,110.355029446594
"707",2038,11,76.992839015151,29.4850722881407,53.2389556516459
"708",2038,12,16.363414016104,9.08198452631532,12.7226992712097
"709",2039,1,17.0162031429283,9.9802098436221,13.4982064932752
"710",2039,2,80.3502606617526,32.501112279225,56.4256864704888
"711",2039,3,273.988939973476,80.5057220974521,177.247331035464
"712",2039,4,495.484181031359,118.877146280027,307.180663655693
"713",2039,5,355.61485981423,79.9041699444531,217.759514879341
"714",2039,6,303.983781582144,47.3898293264987,175.686805454321
"715",2039,7,304.245254316942,29.0341764079066,166.639715362424
"716",2039,8,283.598427813268,27.8882239752945,155.743325894281
"717",2039,9,256.068203380321,37.8017627643783,146.93498307235
"718",2039,10,179.062386538824,56.2806933261229,117.671539932474
"719",2039,11,74.6534391673144,26.383107802256,50.5182734847852
"720",2039,12,15.218806472672,8.80665583076532,12.0127311517187
"721",2040,1,19.8199499597011,9.82117055836311,14.8205602590321
"722",2040,2,87.735673595854,31.7654774293595,59.7505755126067
"723",2040,3,283.974189460821,75.8999422456675,179.937065853244
"724",2040,4,527.634492935361,106.303079437669,316.968786186515
"725",2040,5,396.49816783045,75.1177186579889,235.80794324422
"726",2040,6,337.08653954864,59.066146681284,198.076343114962
"727",2040,7,296.626519814829,43.6774710298483,170.151995422339
"728",2040,8,334.314503820783,47.7206337678348,191.017568794309
"729",2040,9,286.626319907125,48.9126586738188,167.769489290472
"730",2040,10,219.24824258724,54.6134176537147,136.930830120477
"731",2040,11,95.3791119004404,29.470321725347,62.4247168128937
"732",2040,12,11.2185453304385,5.5564717840609,8.38750855724971
"733",2041,1,18.3372934841569,8.97235378491787,13.6548236345374
"734",2041,2,107.71400002656,37.3787379205725,72.5463689735661
"735",2041,3,376.283993127148,90.4005753199929,233.34228422357
"736",2041,4,493.080413433024,126.900612252236,309.99051284263
"737",2041,5,406.981447069712,97.9731611939025,252.477304131807
"738",2041,6,348.067865871358,54.4119293156937,201.239897593526
"739",2041,7,355.762324320016,37.3645108471852,196.563417583601
"740",2041,8,355.293623982943,33.1606735994586,194.227148791201
"741",2041,9,269.215206112712,29.5827733618349,149.398989737273
"742",2041,10,177.468670056925,37.2025961504197,107.335633103673
"743",2041,11,65.6292917071383,22.5324907680721,44.0808912376052
"744",2041,12,10.6616956661923,5.95047870817424,8.30608718718329
"745",2042,1,35.7895962827975,12.8611199154765,24.325358099137
"746",2042,2,102.388636068784,35.4969764903057,68.9428062795449
"747",2042,3,257.836229273477,79.7206800151557,168.778454644316
"748",2042,4,437.527141467866,114.226148900221,275.876645184044
"749",2042,5,359.233033045264,87.4601928390088,223.346612942136
"750",2042,6,340.305589858713,56.5360343713818,198.420812115047
"751",2042,7,301.073015138454,37.6176942250889,169.345354681771
"752",2042,8,295.22511865914,39.8086285295875,167.516873594364
"753",2042,9,357.785432450937,49.9144335247706,203.849932987854
"754",2042,10,268.464921199706,71.1078247490187,169.786372974362
"755",2042,11,94.5530525896673,34.6491061673604,64.6010793785138
"756",2042,12,10.828386794538,6.73270874660367,8.78054777057084
"757",2043,1,16.8686377926465,8.32034953274892,12.5944936626977
"758",2043,2,105.864448923016,39.675566829098,72.7700078760569
"759",2043,3,401.433344701716,83.2894265203668,242.361385611041
"760",2043,4,388.653354296039,110.548847881278,249.601101088659
"761",2043,5,404.595663026148,96.214543056313,250.405103041231
"762",2043,6,337.143788550954,49.9026479136332,193.523218232294
"763",2043,7,337.457286754354,35.14898047124,186.303133612797
"764",2043,8,312.396610396758,36.9625459080454,174.679578152402
"765",2043,9,285.84495565676,42.1355838409537,163.990269748857
"766",2043,10,230.159840684909,63.1565657066526,146.658203195781
"767",2043,11,76.618957583566,25.9673375803678,51.2931475819669
"768",2043,12,23.2671020956607,10.1517944568851,16.7094482762729
"769",2044,1,23.1289291836937,9.76711340324451,16.4480212934691
"770",2044,2,117.491899485588,38.776115212107,78.1340073488476
"771",2044,3,373.797338663697,89.3246868669097,231.561012765303
"772",2044,4,401.264482766783,101.451624074804,251.358053420793
"773",2044,5,446.727571414664,106.455852295475,276.591711855069
"774",2044,6,395.179472148587,88.0512476320448,241.615359890316
"775",2044,7,298.502404306722,57.6828695833508,178.092636945037
"776",2044,8,331.844893377863,45.8816337521937,188.863263565028
"777",2044,9,300.914132540047,40.9014249512693,170.907778745658
"778",2044,10,173.527075534712,46.7397309402572,110.133403237484
"779",2044,11,73.155601480605,24.6505530714056,48.9030772760053
"780",2044,12,22.985954238765,9.17828218953108,16.082118214148
"781",2045,1,16.078619298611,7.86183351760597,11.9702264081085
"782",2045,2,99.7628776651597,32.5908691779417,66.1768734215507
"783",2045,3,471.978892044991,100.298113286549,286.13850266577
"784",2045,4,429.511950278238,92.380173824411,260.946062051324
"785",2045,5,359.896682259573,66.9288367489113,213.412759504242
"786",2045,6,407.762848725002,48.0319862207316,227.897417472867
"787",2045,7,382.516700382131,37.3405828880817,209.928641635106
"788",2045,8,352.586114553182,47.7787750874725,200.182444820327
"789",2045,9,281.024560014092,53.412870158276,167.218715086184
"790",2045,10,182.006778799063,57.0044807270406,119.505629763052
"791",2045,11,83.1826872419465,29.9215525399066,56.5521198909265
"792",2045,12,10.2867093568468,6.32418710051521,8.305448228681
"793",2046,1,14.0566645601956,8.24624317798639,11.151453869091
"794",2046,2,107.271106653864,34.4469753285333,70.8590409911985
"795",2046,3,354.07449913251,86.61190868471,220.34320390861
"796",2046,4,382.391206500569,110.445705675035,246.418456087802
"797",2046,5,363.128863455387,90.1303101601118,226.629586807749
"798",2046,6,293.244068269064,52.0754335377903,172.659750903427
"799",2046,7,292.003635162086,34.3528070098729,163.17822108598
"800",2046,8,269.976116797009,34.9116286584824,152.443872727745
"801",2046,9,311.349261358197,38.8414275555847,175.095344456891
"802",2046,10,179.450865400245,40.930250987662,110.190558193953
"803",2046,11,78.3284063177344,26.9377431087241,52.6330747132292
"804",2046,12,14.4713487369582,7.22312530921912,10.8472370230887
"805",2047,1,17.5702528994822,8.10121429911852,12.8357335993004
"806",2047,2,117.246246776193,39.8077294457514,78.526988110972
"807",2047,3,319.207269283945,87.5453902269252,203.376329755435
"808",2047,4,422.255370005011,92.0855753747337,257.170472689872
"809",2047,5,366.72043747358,67.2688520472234,216.994644760402
"810",2047,6,373.055762188599,51.5524294849286,212.304095836764
"811",2047,7,327.01068079099,36.0209912611899,181.51583602609
"812",2047,8,337.598702896961,32.4646012010682,185.031652049014
"813",2047,9,306.462152101259,51.6689670532268,179.065559577243
"814",2047,10,197.165667322233,51.4115395067418,124.288603414487
"815",2047,11,74.5557573604418,26.0911351905657,50.3234462755037
"816",2047,12,17.166117294005,7.72316229953939,12.4446397967722
"817",2048,1,28.216335864541,11.2502188079637,19.7332773362523
"818",2048,2,136.109137783577,43.6102821193383,89.8597099514575
"819",2048,3,634.232148815022,87.3026620848199,360.767405449921
"820",2048,4,351.481606757862,83.3046194043735,217.393113081118
"821",2048,5,379.129883775196,76.1888619773599,227.659372876278
"822",2048,6,322.053367515875,40.1377637834014,181.095565649638
"823",2048,7,337.18176152719,35.6868197958534,186.434290661522
"824",2048,8,414.447876013231,34.9860871667505,224.716981589991
"825",2048,9,308.350791551469,43.7677856219381,176.059288586703
"826",2048,10,198.025138001832,46.4869129106916,122.256025456262
"827",2048,11,90.1610585980286,29.407717995111,59.7843882965698
"828",2048,12,14.9618339100621,6.80850643387026,10.8851701719662
"829",2049,1,15.2330143753871,7.82134923180659,11.5271818035968
"830",2049,2,98.0327518340248,35.4548064842998,66.7437791591623
"831",2049,3,391.353347061756,96.5463216407041,243.94983435123
"832",2049,4,433.15101248979,100.379953508586,266.765482999188
"833",2049,5,317.589130308012,77.1062559776531,197.347693142833
"834",2049,6,278.605665041631,48.5261059611695,163.5658855014
"835",2049,7,266.068537366161,31.3712129968017,148.719875181481
"836",2049,8,274.853931305554,27.6144294694431,151.234180387499
"837",2049,9,262.617122011288,32.7394753076565,147.678298659472
"838",2049,10,206.880179518205,47.2657389536932,127.072959235949
"839",2049,11,64.6521748165829,25.370461549212,45.0113181828974
"840",2049,12,9.65031478809451,6.43532057488196,8.04281768148823
"841",2050,1,21.8605878841933,9.82459523902217,15.8425915616077
"842",2050,2,113.773348318222,38.3057126201654,76.0395304691937
"843",2050,3,282.174168400416,81.7176403129354,181.945904356676
"844",2050,4,366.096293338737,93.6917504146476,229.894021876692
"845",2050,5,314.301867431818,79.6907257526453,196.996296592232
"846",2050,6,288.215293593784,56.1065604858607,172.160927039822
"847",2050,7,294.542842888197,42.2332594395903,168.388051163893
"848",2050,8,320.381314039617,37.0356519248163,178.708482982217
"849",2050,9,260.994384878393,40.5660438055197,150.780214341957
"850",2050,10,164.351684700751,44.9976602116351,104.674672456193
"851",2050,11,80.6473764808906,28.7049975069141,54.6761869939023
"852",2050,12,19.2174408626889,8.01056209708008,13.6140014798845
"853",2051,1,21.4224025694828,9.09695137496256,15.2596769722227
"854",2051,2,161.317724892153,49.1959515760194,105.256838234086
"855",2051,3,371.434997877018,88.8380983735106,230.136548125264
"856",2051,4,385.560388405623,90.8689026720723,238.214645538847
"857",2051,5,315.117227636846,61.7329528228687,188.425090229857
"858",2051,6,293.038148329337,49.2701876782349,171.154168003786
"859",2051,7,297.022165672898,35.756376199326,166.389270936112
"860",2051,8,286.499830520519,32.3958420285065,159.447836274513
"861",2051,9,333.306407473147,38.909356168399,186.107881820773
"862",2051,10,170.409326163139,40.3109427502847,105.360134456712
"863",2051,11,72.7439327363249,24.9827809358194,48.8633568360722
"864",2051,12,10.4548961156314,6.2199565643646,8.337426339998
"865",2052,1,13.5497618015622,8.25587727015989,10.902819535861
"866",2052,2,114.748725650973,38.8459975687666,76.7973616098696
"867",2052,3,308.202907175294,88.5890881772027,198.395997676248
"868",2052,4,357.270500507879,107.691639803946,232.481070155913
"869",2052,5,263.009153741193,72.7931502984083,167.901152019801
"870",2052,6,232.051690369027,57.2244259922905,144.638058180659
"871",2052,7,222.664554364603,39.7276517343328,131.196103049468
"872",2052,8,305.718919913703,33.4818745758232,169.600397244763
"873",2052,9,271.455124913817,31.3606058044378,151.407865359127
"874",2052,10,185.042856948478,40.1129693933222,112.5779131709
"875",2052,11,80.2968272617425,28.5336505210225,54.4152388913825
"876",2052,12,22.0077982609878,9.41549446757499,15.7116463642814
"877",2053,1,22.8771521684514,10.2967199443337,16.5869360563925
"878",2053,2,89.8497789815099,31.4373870770178,60.6435830292639
"879",2053,3,463.742622888477,93.377150267011,278.559886577744
"880",2053,4,442.857495692886,82.2893591143946,262.57342740364
"881",2053,5,323.59915013703,49.6042885633204,186.601719350175
"882",2053,6,337.22691648561,41.3751622441318,189.301039364871
"883",2053,7,363.415333105897,33.6629202465774,198.539126676237
"884",2053,8,388.152242757388,32.4480745678451,210.300158662617
"885",2053,9,338.388150226196,38.7657798539476,188.576965040072
"886",2053,10,228.607849125082,41.7808848114679,135.194366968275
"887",2053,11,114.260273906656,31.5701703030169,72.9152221048364
"888",2053,12,30.5167441342314,10.0903046462304,20.3035243902309
"889",2054,1,20.5116235221572,9.31162745978372,14.9116254909705
"890",2054,2,127.850146375587,39.8320790843722,83.8411127299795
"891",2054,3,437.916898170966,102.390374142949,270.153636156957
"892",2054,4,401.135994636015,101.641173654742,251.388584145378
"893",2054,5,405.185076457933,79.8342835270399,242.509679992486
"894",2054,6,402.890214661265,54.7356053493028,228.812910005284
"895",2054,7,414.948183675985,33.0313543031196,223.989768989552
"896",2054,8,379.305957403123,35.5020743560147,207.404015879569
"897",2054,9,256.815090385871,41.4760492232965,149.145569804584
"898",2054,10,216.104229743331,55.6283705614465,135.866300152389
"899",2054,11,127.78413327547,38.4723916598824,83.1282624676763
"900",2054,12,12.7118932384853,7.93287028704845,10.3223817627669
"901",2055,1,16.7854329861546,9.34006669193431,13.0627498390444
"902",2055,2,78.3017316106319,26.866156938118,52.5839442743749
"903",2055,3,271.272345800929,77.7946865729402,174.533516186935
"904",2055,4,388.306976940547,110.204280983499,249.255628962023
"905",2055,5,319.213110401466,89.1642495220781,204.188679961772
"906",2055,6,335.983198280648,60.1570898662083,198.070144073428
"907",2055,7,346.152646759235,40.5551894998395,193.353918129537
"908",2055,8,286.830917085636,33.7729038182214,160.301910451929
"909",2055,9,330.742306153732,44.6775709494429,187.709938551587
"910",2055,10,170.608770650763,37.21869660193,103.913733626347
"911",2055,11,87.3685996313211,28.8434606736808,58.106030152501
"912",2055,12,18.9458882390462,8.00920435989576,13.477546299471
"913",2056,1,19.7577084659457,8.56434587072731,14.1610271683365
"914",2056,2,141.986726518975,44.5656002115929,93.2761633652838
