"depthclass","hind","simulation","varname","year","mean_value_dc_610_to_630"
"Bottom","yes","ssp585","Mean temp Feb to April",2010,7.17602394685658
"Bottom","yes","ssp585","Mean temp Feb to April",2011,6.48269672153916
"Bottom","yes","ssp585","Mean temp Feb to April",2012,6.55114808832954
"Bottom","yes","ssp585","Mean temp Feb to April",2013,6.97119042275964
"Bottom","yes","ssp585","Mean temp Feb to April",2014,7.6492192881905
"Bottom","yes","ssp585","Mean temp Feb to April",2015,7.76877515975975
"Bottom","yes","ssp585","Mean temp Feb to April",2016,8.25683288505031
"Bottom","yes","ssp585","Mean temp Feb to April",2017,7.60538255695194
"Bottom","yes","ssp585","Mean temp Feb to April",2018,7.46014040066973
"Bottom","yes","ssp585","Mean temp Feb to April",2019,8.08338960896889
"Bottom","yes","ssp585","Mean temp Feb to April",2020,7.35356771539685
"Bottom","yes","ssp585","Mean temp Feb to April",2021,6.90418015254504
"Bottom","yes","ssp585","Mean temp Feb to April",2022,7.55792525027338
"Bottom","yes","ssp585","Mean temp Feb to April",2023,6.3536928578737
"Bottom","yes","ssp585","Mean temp Feb to April",2024,5.78276306288946
"Bottom","yes","ssp585","Mean temp Feb to April",2025,6.84682123189762
"Bottom","yes","ssp585","Mean temp Feb to April",2026,7.59599434369831
"Bottom","yes","ssp585","Mean temp Feb to April",2027,6.89448290782545
"Bottom","yes","ssp585","Mean temp Feb to April",2028,7.79421444182661
"Bottom","yes","ssp585","Mean temp Feb to April",2029,7.74874372353686
"Bottom","yes","ssp585","Mean temp Feb to April",2030,7.46283454991641
"Bottom","yes","ssp585","Mean temp Feb to April",2031,7.86685980419978
"Bottom","yes","ssp585","Mean temp Feb to April",2032,8.10856290682351
"Bottom","yes","ssp585","Mean temp Feb to April",2033,7.6724992647367
"Bottom","yes","ssp585","Mean temp Feb to April",2034,6.7145347100584
"Bottom","yes","ssp585","Mean temp Feb to April",2035,6.28836249910832
"Bottom","yes","ssp585","Mean temp Feb to April",2036,7.52092358583499
"Bottom","yes","ssp585","Mean temp Feb to April",2037,8.0768665903939
"Bottom","yes","ssp585","Mean temp Feb to April",2038,8.10195442817752
"Bottom","yes","ssp585","Mean temp Feb to April",2039,7.62700151670651
"Bottom","yes","ssp585","Mean temp Feb to April",2040,7.94871498077782
"Bottom","yes","ssp585","Mean temp Feb to April",2041,7.00130830039036
"Bottom","yes","ssp585","Mean temp Feb to April",2042,7.50161363344116
"Bottom","yes","ssp585","Mean temp Feb to April",2043,8.30952507063316
"Bottom","yes","ssp585","Mean temp Feb to April",2044,8.46982485537609
"Bottom","yes","ssp585","Mean temp Feb to April",2045,7.91802450305837
"Bottom","yes","ssp585","Mean temp Feb to April",2046,6.88515012683346
"Bottom","yes","ssp585","Mean temp Feb to April",2047,6.64771485071152
"Bottom","yes","ssp585","Mean temp Feb to April",2048,7.30152049420876
"Bottom","yes","ssp585","Mean temp Feb to April",2049,8.47449034685934
"Bottom","yes","ssp585","Mean temp Feb to April",2050,8.02707661932551
"Bottom","yes","ssp585","Mean temp Feb to April",2051,7.73792127173125
"Bottom","yes","ssp585","Mean temp Feb to April",2052,7.79124721346663
"Bottom","yes","ssp585","Mean temp Feb to April",2053,8.03132104291996
"Bottom","yes","ssp585","Mean temp Feb to April",2054,8.25720940892311
"Bottom","yes","ssp585","Mean temp Feb to April",2055,8.37683605566153
"Bottom","yes","ssp585","Mean temp Feb to April",2056,7.49106202776205
"Bottom","yes","ssp585","Mean temp Feb to April",2057,8.11400385632099
"Bottom","yes","ssp585","Mean temp Feb to April",2058,7.51503319505034
"Bottom","yes","ssp585","Mean temp Feb to April",2059,8.46401752153564
"Bottom","yes","ssp585","Mean temp Feb to April",2060,7.59153272174205
"Bottom","yes","ssp585","Mean temp Feb to April",2061,8.98126244540803
"Bottom","yes","ssp585","Mean temp Feb to April",2062,8.07436444801437
"Bottom","yes","ssp585","Mean temp Feb to April",2063,7.4861000283866
"Bottom","yes","ssp585","Mean temp Feb to April",2064,8.19138182483389
"Bottom","yes","ssp585","Mean temp Feb to April",2065,9.00176650752614
"Bottom","yes","ssp585","Mean temp Feb to April",2066,8.61059207601863
"Bottom","yes","ssp585","Mean temp Feb to April",2067,9.24472353075931
"Bottom","yes","ssp585","Mean temp Feb to April",2068,8.95521733337994
"Bottom","yes","ssp585","Mean temp Feb to April",2069,8.33611402370475
"Bottom","yes","ssp585","Mean temp Feb to April",2070,9.01770840277665
"Bottom","yes","ssp585","Mean temp Feb to April",2071,8.62484429857389
"Bottom","yes","ssp585","Mean temp Feb to April",2072,8.24006053632896
"Bottom","yes","ssp585","Mean temp Feb to April",2073,9.1730974496707
"Bottom","yes","ssp585","Mean temp Feb to April",2074,9.00781970779182
"Bottom","yes","ssp585","Mean temp Feb to April",2075,9.21101035396415
"Bottom","yes","ssp585","Mean temp Feb to April",2076,8.20051960387686
"Bottom","yes","ssp585","Mean temp Feb to April",2077,8.35885254138519
"Bottom","yes","ssp585","Mean temp Feb to April",2078,8.82575141420633
"Bottom","yes","ssp585","Mean temp Feb to April",2079,8.89144624743886
"Bottom","yes","ssp585","Mean temp Feb to April",2080,8.88040987880541
"Bottom","yes","ssp585","Mean temp Feb to April",2081,9.0328977228817
"Bottom","yes","ssp585","Mean temp Feb to April",2082,9.11982835593968
"Bottom","yes","ssp585","Mean temp Feb to April",2083,8.9435692613159
"Bottom","yes","ssp585","Mean temp Feb to April",2084,8.38608403442846
"Bottom","yes","ssp585","Mean temp Feb to April",2085,8.53686469611936
"Bottom","yes","ssp585","Mean temp Feb to April",2086,9.4046285076258
"Bottom","yes","ssp585","Mean temp Feb to April",2087,9.34844587653172
"Bottom","yes","ssp585","Mean temp Feb to April",2088,9.02283881858898
"Bottom","yes","ssp585","Mean temp Feb to April",2089,9.59742629282632
"Bottom","yes","ssp585","Mean temp Feb to April",2090,9.34303124834461
"Bottom","yes","ssp585","Mean temp Feb to April",2091,9.68146422356089
"Bottom","yes","ssp585","Mean temp Feb to April",2092,9.8639056282845
"Bottom","yes","ssp585","Mean temp Feb to April",2093,9.70873533233008
"Bottom","yes","ssp585","Mean temp Feb to April",2094,9.4277617002148
"Bottom","yes","ssp585","Mean temp Feb to April",2095,8.72592247282597
"Bottom","yes","ssp585","Mean temp Feb to April",2096,9.0665160752719
"Bottom","yes","ssp585","Mean temp Feb to April",2097,7.31853278563995
"Bottom","yes","ssp585","Mean temp Feb to April",2098,8.51883778522298
"Bottom","yes","ssp585","Mean temp Feb to April",2099,9.88810232538633
"Surface","no","ssp126","Mean temp Feb to April",1980,9.63083625829389
"Surface","no","ssp126","Mean temp Feb to April",1981,11.2798052017476
"Surface","no","ssp126","Mean temp Feb to April",1982,11.4139689883828
"Surface","no","ssp126","Mean temp Feb to April",1983,10.5388909742168
"Surface","no","ssp126","Mean temp Feb to April",1984,10.8186358086535
"Surface","no","ssp126","Mean temp Feb to April",1985,9.76317554880859
"Surface","no","ssp126","Mean temp Feb to April",1986,11.7494935731992
"Surface","no","ssp126","Mean temp Feb to April",1987,11.0411961143892
"Surface","no","ssp126","Mean temp Feb to April",1988,10.9943223029088
"Surface","no","ssp126","Mean temp Feb to April",1989,10.6789617793377
"Surface","no","ssp126","Mean temp Feb to April",1990,10.5862239193589
"Surface","no","ssp126","Mean temp Feb to April",1991,10.969239410105
"Surface","no","ssp126","Mean temp Feb to April",1992,10.0597950674443
"Surface","no","ssp126","Mean temp Feb to April",1993,9.62104152893027
"Surface","no","ssp126","Mean temp Feb to April",1994,10.9281857382922
"Surface","no","ssp126","Mean temp Feb to April",1995,10.2219876096208
"Surface","no","ssp126","Mean temp Feb to April",1996,10.5985787071289
"Surface","no","ssp126","Mean temp Feb to April",1997,10.958761862213
"Surface","no","ssp126","Mean temp Feb to April",1998,11.3323805973541
"Surface","no","ssp126","Mean temp Feb to April",1999,11.8080686434489
"Surface","no","ssp126","Mean temp Feb to April",2000,11.80318334937
"Surface","no","ssp126","Mean temp Feb to April",2001,10.8075755618783
"Surface","no","ssp126","Mean temp Feb to April",2002,11.3439411238335
"Surface","no","ssp126","Mean temp Feb to April",2003,11.4953579098651
"Surface","no","ssp126","Mean temp Feb to April",2004,11.9153636227123
"Surface","no","ssp126","Mean temp Feb to April",2005,11.7479242614463
"Surface","no","ssp126","Mean temp Feb to April",2006,11.5370215106103
"Surface","no","ssp126","Mean temp Feb to April",2007,10.8080388645373
"Surface","no","ssp126","Mean temp Feb to April",2008,9.72598164289078
"Surface","no","ssp126","Mean temp Feb to April",2009,12.2052463487002
"Surface","no","ssp126","Mean temp Feb to April",2010,10.9729428062896
"Surface","no","ssp126","Mean temp Feb to April",2011,11.4679491726827
"Surface","no","ssp126","Mean temp Feb to April",2012,11.4568046847619
"Surface","no","ssp126","Mean temp Feb to April",2013,11.4475584780339
"Surface","no","ssp126","Mean temp Feb to April",2014,9.44728962837228
"Surface","no","ssp126","Mean temp Feb to April",2015,8.33127248168018
"Surface","no","ssp126","Mean temp Feb to April",2016,10.7538052240021
"Surface","no","ssp126","Mean temp Feb to April",2017,12.6235772492914
"Surface","no","ssp126","Mean temp Feb to April",2018,10.75914048355
"Surface","no","ssp126","Mean temp Feb to April",2019,12.003947192301
"Surface","no","ssp126","Mean temp Feb to April",2020,12.1011715814627
"Surface","no","ssp126","Mean temp Feb to April",2021,12.3120979296258
"Surface","no","ssp126","Mean temp Feb to April",2022,11.5452955219299
"Surface","no","ssp126","Mean temp Feb to April",2023,10.4899173256265
"Surface","no","ssp126","Mean temp Feb to April",2024,11.0404477114183
"Surface","no","ssp126","Mean temp Feb to April",2025,10.7037883880568
"Surface","no","ssp126","Mean temp Feb to April",2026,12.1842344903111
"Surface","no","ssp126","Mean temp Feb to April",2027,11.8742459136802
"Surface","no","ssp126","Mean temp Feb to April",2028,11.2780633587875
"Surface","no","ssp126","Mean temp Feb to April",2029,12.7121624264684
"Surface","no","ssp126","Mean temp Feb to April",2030,13.6054837146542
"Surface","no","ssp126","Mean temp Feb to April",2031,13.128896421388
"Surface","no","ssp126","Mean temp Feb to April",2032,11.0623195886625
"Surface","no","ssp126","Mean temp Feb to April",2033,13.2120790238839
"Surface","no","ssp126","Mean temp Feb to April",2034,12.6077704544973
"Surface","no","ssp126","Mean temp Feb to April",2035,11.8361071931228
"Surface","no","ssp126","Mean temp Feb to April",2036,12.2300055701844
"Surface","no","ssp126","Mean temp Feb to April",2037,11.621768574982
"Surface","no","ssp126","Mean temp Feb to April",2038,11.7321280841558
"Surface","no","ssp126","Mean temp Feb to April",2039,13.0641781330741
"Surface","no","ssp126","Mean temp Feb to April",2040,11.597210833668
"Surface","no","ssp126","Mean temp Feb to April",2041,12.4510393458322
"Surface","no","ssp126","Mean temp Feb to April",2042,13.7325949307141
"Surface","no","ssp126","Mean temp Feb to April",2043,13.5566729676639
"Surface","no","ssp126","Mean temp Feb to April",2044,11.1139671487426
"Surface","no","ssp126","Mean temp Feb to April",2045,13.4870100339763
"Surface","no","ssp126","Mean temp Feb to April",2046,13.3639296273411
"Surface","no","ssp126","Mean temp Feb to April",2047,13.413359478626
"Surface","no","ssp126","Mean temp Feb to April",2048,11.9001290522285
"Surface","no","ssp126","Mean temp Feb to April",2049,13.7212164393656
"Surface","no","ssp126","Mean temp Feb to April",2050,12.435746357815
"Surface","no","ssp126","Mean temp Feb to April",2051,11.3334594979605
"Surface","no","ssp126","Mean temp Feb to April",2052,12.238862398703
"Surface","no","ssp126","Mean temp Feb to April",2053,11.4779823125877
"Surface","no","ssp126","Mean temp Feb to April",2054,12.3244768325603
"Surface","no","ssp126","Mean temp Feb to April",2055,12.9239667733734
"Surface","no","ssp126","Mean temp Feb to April",2056,13.5601233873496
"Surface","no","ssp126","Mean temp Feb to April",2057,11.8538979362429
"Surface","no","ssp126","Mean temp Feb to April",2058,14.0208392178072
"Surface","no","ssp126","Mean temp Feb to April",2059,13.1971233492781
"Surface","no","ssp126","Mean temp Feb to April",2060,12.820212019506
"Surface","no","ssp126","Mean temp Feb to April",2061,12.5305583052216
"Surface","no","ssp126","Mean temp Feb to April",2062,11.8230335715909
"Surface","no","ssp126","Mean temp Feb to April",2063,11.9974230070308
"Surface","no","ssp126","Mean temp Feb to April",2064,12.6180549342846
"Surface","no","ssp126","Mean temp Feb to April",2065,12.7239164937367
"Surface","no","ssp126","Mean temp Feb to April",2066,12.8515937258203
"Surface","no","ssp126","Mean temp Feb to April",2067,14.0791464602561
"Surface","no","ssp126","Mean temp Feb to April",2068,11.9658050917191
"Surface","no","ssp126","Mean temp Feb to April",2069,11.8022626581408
"Surface","no","ssp126","Mean temp Feb to April",2070,12.3546845477183
"Surface","no","ssp126","Mean temp Feb to April",2071,11.7673855659932
"Surface","no","ssp126","Mean temp Feb to April",2072,12.5351536369996
"Surface","no","ssp126","Mean temp Feb to April",2073,12.2031568250799
"Surface","no","ssp126","Mean temp Feb to April",2074,13.1865410909737
"Surface","no","ssp126","Mean temp Feb to April",2075,13.414533879876
"Surface","no","ssp126","Mean temp Feb to April",2076,11.7540812454543
"Surface","no","ssp126","Mean temp Feb to April",2077,11.5118043249378
"Surface","no","ssp126","Mean temp Feb to April",2078,13.5479676106317
"Surface","no","ssp126","Mean temp Feb to April",2079,12.4211807740484
"Surface","no","ssp126","Mean temp Feb to April",2080,12.8044514212599
"Surface","no","ssp126","Mean temp Feb to April",2081,13.3236195432222
"Surface","no","ssp126","Mean temp Feb to April",2082,13.5430605811161
"Surface","no","ssp126","Mean temp Feb to April",2083,13.0147059365359
"Surface","no","ssp126","Mean temp Feb to April",2084,12.3276660313353
"Surface","no","ssp126","Mean temp Feb to April",2085,10.8612320410152
"Surface","no","ssp126","Mean temp Feb to April",2086,12.5584876477575
"Surface","no","ssp126","Mean temp Feb to April",2087,12.4515562738698
"Surface","no","ssp126","Mean temp Feb to April",2088,13.3833535773583
"Surface","no","ssp126","Mean temp Feb to April",2089,12.0610084781385
"Surface","no","ssp126","Mean temp Feb to April",2090,12.8244268248141
"Surface","no","ssp126","Mean temp Feb to April",2091,11.7434094201185
"Surface","no","ssp126","Mean temp Feb to April",2092,13.2799011510034
"Surface","no","ssp126","Mean temp Feb to April",2093,13.7894887279044
"Surface","no","ssp126","Mean temp Feb to April",2094,13.6583569590202
"Surface","no","ssp126","Mean temp Feb to April",2095,11.9377419783769
"Surface","no","ssp126","Mean temp Feb to April",2096,13.1716562167432
"Surface","no","ssp126","Mean temp Feb to April",2097,14.1182019993543
"Surface","no","ssp126","Mean temp Feb to April",2098,13.3581132627546
"Surface","no","ssp126","Mean temp Feb to April",2099,12.5488966471047
"Surface","yes","ssp126","Mean temp Feb to April",1980,9.63083625829389
"Surface","yes","ssp126","Mean temp Feb to April",1981,11.2798052017476
"Surface","yes","ssp126","Mean temp Feb to April",1982,11.4139689883828
"Surface","yes","ssp126","Mean temp Feb to April",1983,10.5388909742168
"Surface","yes","ssp126","Mean temp Feb to April",1984,10.8186358086535
"Surface","yes","ssp126","Mean temp Feb to April",1985,9.76317554880859
"Surface","yes","ssp126","Mean temp Feb to April",1986,11.7494935731992
"Surface","yes","ssp126","Mean temp Feb to April",1987,11.0411961143892
"Surface","yes","ssp126","Mean temp Feb to April",1988,10.9943223029088
"Surface","yes","ssp126","Mean temp Feb to April",1989,10.6789617793377
"Surface","yes","ssp126","Mean temp Feb to April",1990,10.9199941287788
"Surface","yes","ssp126","Mean temp Feb to April",1991,10.3180309829211
"Surface","yes","ssp126","Mean temp Feb to April",1992,10.940433093575
"Surface","yes","ssp126","Mean temp Feb to April",1993,11.1373407884884
"Surface","yes","ssp126","Mean temp Feb to April",1994,10.8491618352366
"Surface","yes","ssp126","Mean temp Feb to April",1995,10.4421277867498
"Surface","yes","ssp126","Mean temp Feb to April",1996,11.0086823653474
"Surface","yes","ssp126","Mean temp Feb to April",1997,12.6115159280117
"Surface","yes","ssp126","Mean temp Feb to April",1998,10.9247670970315
"Surface","yes","ssp126","Mean temp Feb to April",1999,10.2907065713821
"Surface","yes","ssp126","Mean temp Feb to April",2000,10.8519504596578
"Surface","yes","ssp126","Mean temp Feb to April",2001,11.7866443571928
"Surface","yes","ssp126","Mean temp Feb to April",2002,11.4043124543858
"Surface","yes","ssp126","Mean temp Feb to April",2003,11.7701328839718
"Surface","yes","ssp126","Mean temp Feb to April",2004,12.1489329551734
"Surface","yes","ssp126","Mean temp Feb to April",2005,12.7355029104737
"Surface","yes","ssp126","Mean temp Feb to April",2006,10.9740832573629
"Surface","yes","ssp126","Mean temp Feb to April",2007,10.8269519101457
"Surface","yes","ssp126","Mean temp Feb to April",2008,10.3292585783524
"Surface","yes","ssp126","Mean temp Feb to April",2009,10.7391604123497
"Surface","yes","ssp126","Mean temp Feb to April",2010,10.5010491707814
"Surface","yes","ssp126","Mean temp Feb to April",2011,10.2157933067617
"Surface","yes","ssp126","Mean temp Feb to April",2012,10.3903091176955
"Surface","yes","ssp126","Mean temp Feb to April",2013,11.0631726270554
"Surface","yes","ssp126","Mean temp Feb to April",2014,12.4449245646242
"Surface","yes","ssp126","Mean temp Feb to April",2015,12.4415567436687
"Surface","yes","ssp126","Mean temp Feb to April",2016,13.0375113937952
"Surface","yes","ssp126","Mean temp Feb to April",2017,11.7114318943774
"Surface","yes","ssp126","Mean temp Feb to April",2018,11.093168686994
"Surface","yes","ssp126","Mean temp Feb to April",2019,12.894879917968
"Surface","yes","ssp126","Mean temp Feb to April",2020,12.0024492818552
"Surface","yes","ssp126","Mean temp Feb to April",2021,12.3120979296258
"Surface","yes","ssp126","Mean temp Feb to April",2022,11.5452955219299
"Surface","yes","ssp126","Mean temp Feb to April",2023,10.4899173256265
"Surface","yes","ssp126","Mean temp Feb to April",2024,11.0404477114183
"Surface","yes","ssp126","Mean temp Feb to April",2025,10.7037883880568
"Surface","yes","ssp126","Mean temp Feb to April",2026,12.1842344903111
"Surface","yes","ssp126","Mean temp Feb to April",2027,11.8742459136802
"Surface","yes","ssp126","Mean temp Feb to April",2028,11.2780633587875
"Surface","yes","ssp126","Mean temp Feb to April",2029,12.7121624264684
"Surface","yes","ssp126","Mean temp Feb to April",2030,13.6054837146542
"Surface","yes","ssp126","Mean temp Feb to April",2031,13.128896421388
"Surface","yes","ssp126","Mean temp Feb to April",2032,11.0623195886625
"Surface","yes","ssp126","Mean temp Feb to April",2033,13.2120790238839
"Surface","yes","ssp126","Mean temp Feb to April",2034,12.6077704544973
"Surface","yes","ssp126","Mean temp Feb to April",2035,11.8361071931228
"Surface","yes","ssp126","Mean temp Feb to April",2036,12.2300055701844
"Surface","yes","ssp126","Mean temp Feb to April",2037,11.621768574982
"Surface","yes","ssp126","Mean temp Feb to April",2038,11.7321280841558
"Surface","yes","ssp126","Mean temp Feb to April",2039,13.0641781330741
"Surface","yes","ssp126","Mean temp Feb to April",2040,11.597210833668
"Surface","yes","ssp126","Mean temp Feb to April",2041,12.4510393458322
"Surface","yes","ssp126","Mean temp Feb to April",2042,13.7325949307141
"Surface","yes","ssp126","Mean temp Feb to April",2043,13.5566729676639
"Surface","yes","ssp126","Mean temp Feb to April",2044,11.1139671487426
"Surface","yes","ssp126","Mean temp Feb to April",2045,13.4870100339763
"Surface","yes","ssp126","Mean temp Feb to April",2046,13.3639296273411
"Surface","yes","ssp126","Mean temp Feb to April",2047,13.413359478626
"Surface","yes","ssp126","Mean temp Feb to April",2048,11.9001290522285
"Surface","yes","ssp126","Mean temp Feb to April",2049,13.7212164393656
"Surface","yes","ssp126","Mean temp Feb to April",2050,12.435746357815
"Surface","yes","ssp126","Mean temp Feb to April",2051,11.3334594979605
"Surface","yes","ssp126","Mean temp Feb to April",2052,12.238862398703
"Surface","yes","ssp126","Mean temp Feb to April",2053,11.4779823125877
"Surface","yes","ssp126","Mean temp Feb to April",2054,12.3244768325603
"Surface","yes","ssp126","Mean temp Feb to April",2055,12.9239667733734
"Surface","yes","ssp126","Mean temp Feb to April",2056,13.5601233873496
"Surface","yes","ssp126","Mean temp Feb to April",2057,11.8538979362429
"Surface","yes","ssp126","Mean temp Feb to April",2058,14.0208392178072
"Surface","yes","ssp126","Mean temp Feb to April",2059,13.1971233492781
"Surface","yes","ssp126","Mean temp Feb to April",2060,12.820212019506
"Surface","yes","ssp126","Mean temp Feb to April",2061,12.5305583052216
"Surface","yes","ssp126","Mean temp Feb to April",2062,11.8230335715909
"Surface","yes","ssp126","Mean temp Feb to April",2063,11.9974230070308
"Surface","yes","ssp126","Mean temp Feb to April",2064,12.6180549342846
"Surface","yes","ssp126","Mean temp Feb to April",2065,12.7239164937367
"Surface","yes","ssp126","Mean temp Feb to April",2066,12.8515937258203
"Surface","yes","ssp126","Mean temp Feb to April",2067,14.0791464602561
"Surface","yes","ssp126","Mean temp Feb to April",2068,11.9658050917191
"Surface","yes","ssp126","Mean temp Feb to April",2069,11.8022626581408
"Surface","yes","ssp126","Mean temp Feb to April",2070,12.3546845477183
"Surface","yes","ssp126","Mean temp Feb to April",2071,11.7673855659932
"Surface","yes","ssp126","Mean temp Feb to April",2072,12.5351536369996
"Surface","yes","ssp126","Mean temp Feb to April",2073,12.2031568250799
"Surface","yes","ssp126","Mean temp Feb to April",2074,13.1865410909737
"Surface","yes","ssp126","Mean temp Feb to April",2075,13.414533879876
"Surface","yes","ssp126","Mean temp Feb to April",2076,11.7540812454543
"Surface","yes","ssp126","Mean temp Feb to April",2077,11.5118043249378
"Surface","yes","ssp126","Mean temp Feb to April",2078,13.5479676106317
"Surface","yes","ssp126","Mean temp Feb to April",2079,12.4211807740484
"Surface","yes","ssp126","Mean temp Feb to April",2080,12.8044514212599
"Surface","yes","ssp126","Mean temp Feb to April",2081,13.3236195432222
"Surface","yes","ssp126","Mean temp Feb to April",2082,13.5430605811161
"Surface","yes","ssp126","Mean temp Feb to April",2083,13.0147059365359
"Surface","yes","ssp126","Mean temp Feb to April",2084,12.3276660313353
"Surface","yes","ssp126","Mean temp Feb to April",2085,10.8612320410152
"Surface","yes","ssp126","Mean temp Feb to April",2086,12.5584876477575
"Surface","yes","ssp126","Mean temp Feb to April",2087,12.4515562738698
"Surface","yes","ssp126","Mean temp Feb to April",2088,13.3833535773583
"Surface","yes","ssp126","Mean temp Feb to April",2089,12.0610084781385
"Surface","yes","ssp126","Mean temp Feb to April",2090,12.8244268248141
"Surface","yes","ssp126","Mean temp Feb to April",2091,11.7434094201185
"Surface","yes","ssp126","Mean temp Feb to April",2092,13.2799011510034
"Surface","yes","ssp126","Mean temp Feb to April",2093,13.7894887279044
"Surface","yes","ssp126","Mean temp Feb to April",2094,13.6583569590202
"Surface","yes","ssp126","Mean temp Feb to April",2095,11.9377419783769
"Surface","yes","ssp126","Mean temp Feb to April",2096,13.1716562167432
"Surface","yes","ssp126","Mean temp Feb to April",2097,14.1182019993543
"Surface","yes","ssp126","Mean temp Feb to April",2098,13.3581132627546
"Surface","yes","ssp126","Mean temp Feb to April",2099,12.5488966471047
"Surface","no","ssp585","Mean temp Feb to April",1980,9.63083625829389
"Surface","no","ssp585","Mean temp Feb to April",1981,11.2798052017476
"Surface","no","ssp585","Mean temp Feb to April",1982,11.4139689883828
"Surface","no","ssp585","Mean temp Feb to April",1983,10.5388909742168
"Surface","no","ssp585","Mean temp Feb to April",1984,10.8186358086535
"Surface","no","ssp585","Mean temp Feb to April",1985,9.76317554880859
"Surface","no","ssp585","Mean temp Feb to April",1986,11.7494935731992
"Surface","no","ssp585","Mean temp Feb to April",1987,11.0411961143892
"Surface","no","ssp585","Mean temp Feb to April",1988,10.9943223029088
"Surface","no","ssp585","Mean temp Feb to April",1989,10.6789617793377
"Surface","no","ssp585","Mean temp Feb to April",1990,10.5862239193589
"Surface","no","ssp585","Mean temp Feb to April",1991,10.969239410105
"Surface","no","ssp585","Mean temp Feb to April",1992,10.0597950674443
"Surface","no","ssp585","Mean temp Feb to April",1993,9.62104152893027
"Surface","no","ssp585","Mean temp Feb to April",1994,10.9281857382922
"Surface","no","ssp585","Mean temp Feb to April",1995,10.2219876096208
"Surface","no","ssp585","Mean temp Feb to April",1996,10.5985787071289
"Surface","no","ssp585","Mean temp Feb to April",1997,10.958761862213
"Surface","no","ssp585","Mean temp Feb to April",1998,11.3323805973541
"Surface","no","ssp585","Mean temp Feb to April",1999,11.8080686434489
"Surface","no","ssp585","Mean temp Feb to April",2000,11.80318334937
"Surface","no","ssp585","Mean temp Feb to April",2001,10.8075755618783
"Surface","no","ssp585","Mean temp Feb to April",2002,11.3439411238335
"Surface","no","ssp585","Mean temp Feb to April",2003,11.4953579098651
"Surface","no","ssp585","Mean temp Feb to April",2004,11.9153636227123
"Surface","no","ssp585","Mean temp Feb to April",2005,11.7479242614463
"Surface","no","ssp585","Mean temp Feb to April",2006,11.5370215106103
"Surface","no","ssp585","Mean temp Feb to April",2007,10.8080388645373
"Surface","no","ssp585","Mean temp Feb to April",2008,9.72598164289078
"Surface","no","ssp585","Mean temp Feb to April",2009,12.2052463487002
"Surface","no","ssp585","Mean temp Feb to April",2010,10.9729428062896
"Surface","no","ssp585","Mean temp Feb to April",2011,11.4679491726827
"Surface","no","ssp585","Mean temp Feb to April",2012,11.4568046847619
"Surface","no","ssp585","Mean temp Feb to April",2013,11.4475584780339
"Surface","no","ssp585","Mean temp Feb to April",2014,9.44728962837228
"Surface","no","ssp585","Mean temp Feb to April",2015,9.62064765776308
"Surface","no","ssp585","Mean temp Feb to April",2016,11.7268603222873
"Surface","no","ssp585","Mean temp Feb to April",2017,12.6676911195933
"Surface","no","ssp585","Mean temp Feb to April",2018,10.8199238912083
"Surface","no","ssp585","Mean temp Feb to April",2019,13.2317211682349
"Surface","no","ssp585","Mean temp Feb to April",2020,10.8587947234824
"Surface","no","ssp585","Mean temp Feb to April",2021,11.6102401920102
"Surface","no","ssp585","Mean temp Feb to April",2022,12.123269834499
"Surface","no","ssp585","Mean temp Feb to April",2023,11.4148720328251
"Surface","no","ssp585","Mean temp Feb to April",2024,10.8706260553045
"Surface","no","ssp585","Mean temp Feb to April",2025,10.9478104449147
"Surface","no","ssp585","Mean temp Feb to April",2026,12.3330038161686
"Surface","no","ssp585","Mean temp Feb to April",2027,11.4532194333361
"Surface","no","ssp585","Mean temp Feb to April",2028,12.2104183790085
"Surface","no","ssp585","Mean temp Feb to April",2029,12.8378188421863
"Surface","no","ssp585","Mean temp Feb to April",2030,12.1243264405021
"Surface","no","ssp585","Mean temp Feb to April",2031,13.3396789334878
"Surface","no","ssp585","Mean temp Feb to April",2032,12.3902963821469
"Surface","no","ssp585","Mean temp Feb to April",2033,12.0094126124703
"Surface","no","ssp585","Mean temp Feb to April",2034,10.8715015016097
"Surface","no","ssp585","Mean temp Feb to April",2035,10.6983031891745
"Surface","no","ssp585","Mean temp Feb to April",2036,11.9119256656058
"Surface","no","ssp585","Mean temp Feb to April",2037,13.5953571364314
"Surface","no","ssp585","Mean temp Feb to April",2038,12.7220579166451
"Surface","no","ssp585","Mean temp Feb to April",2039,12.2571871746113
"Surface","no","ssp585","Mean temp Feb to April",2040,12.0908643312237
"Surface","no","ssp585","Mean temp Feb to April",2041,12.1810483186255
"Surface","no","ssp585","Mean temp Feb to April",2042,12.9811242463881
"Surface","no","ssp585","Mean temp Feb to April",2043,12.982970259483
"Surface","no","ssp585","Mean temp Feb to April",2044,13.618312418718
"Surface","no","ssp585","Mean temp Feb to April",2045,13.6717870114155
"Surface","no","ssp585","Mean temp Feb to April",2046,11.3891576293574
"Surface","no","ssp585","Mean temp Feb to April",2047,11.4831583523207
"Surface","no","ssp585","Mean temp Feb to April",2048,11.5440387359389
"Surface","no","ssp585","Mean temp Feb to April",2049,13.8681289569807
"Surface","no","ssp585","Mean temp Feb to April",2050,12.5772387984666
"Surface","no","ssp585","Mean temp Feb to April",2051,12.3145230818754
