"depthclass","hind","simulation","varname","year","mean_value_dc_630_to_640"
"Surface","no","ssp126","Mean temp Feb to April",2094,5.54407578439831
"Surface","no","ssp126","Mean temp Feb to April",2095,4.69270042060874
"Surface","no","ssp126","Mean temp Feb to April",2096,4.37848835498674
"Surface","no","ssp126","Mean temp Feb to April",2097,6.29372295155476
"Surface","no","ssp126","Mean temp Feb to April",2098,5.95873510284066
"Surface","no","ssp126","Mean temp Feb to April",2099,5.64327656042992
"Surface","yes","ssp126","Mean temp Feb to April",1980,3.97704423464292
"Surface","yes","ssp126","Mean temp Feb to April",1981,3.64756220268227
"Surface","yes","ssp126","Mean temp Feb to April",1982,4.48792916096269
"Surface","yes","ssp126","Mean temp Feb to April",1983,4.81030221648269
"Surface","yes","ssp126","Mean temp Feb to April",1984,4.04792081425363
"Surface","yes","ssp126","Mean temp Feb to April",1985,3.10162975739158
"Surface","yes","ssp126","Mean temp Feb to April",1986,4.12864365233377
"Surface","yes","ssp126","Mean temp Feb to April",1987,3.8951726361831
"Surface","yes","ssp126","Mean temp Feb to April",1988,3.50485409708759
"Surface","yes","ssp126","Mean temp Feb to April",1989,4.1379842948168
"Surface","yes","ssp126","Mean temp Feb to April",1990,2.33270999106438
"Surface","yes","ssp126","Mean temp Feb to April",1991,3.17036714730619
"Surface","yes","ssp126","Mean temp Feb to April",1992,4.24910602300988
"Surface","yes","ssp126","Mean temp Feb to April",1993,3.873666889907
"Surface","yes","ssp126","Mean temp Feb to April",1994,3.87318171782219
"Surface","yes","ssp126","Mean temp Feb to April",1995,3.7324338442865
"Surface","yes","ssp126","Mean temp Feb to April",1996,4.03337031569532
"Surface","yes","ssp126","Mean temp Feb to April",1997,4.34846901316864
"Surface","yes","ssp126","Mean temp Feb to April",1998,5.64347709176795
"Surface","yes","ssp126","Mean temp Feb to April",1999,3.93873646474602
"Surface","yes","ssp126","Mean temp Feb to April",2000,4.46167371017675
"Surface","yes","ssp126","Mean temp Feb to April",2001,4.99235277719575
"Surface","yes","ssp126","Mean temp Feb to April",2002,4.15275397555561
"Surface","yes","ssp126","Mean temp Feb to April",2003,5.6122013952275
"Surface","yes","ssp126","Mean temp Feb to April",2004,4.42106238578198
"Surface","yes","ssp126","Mean temp Feb to April",2005,4.80726412172495
"Surface","yes","ssp126","Mean temp Feb to April",2006,4.45396697183545
"Surface","yes","ssp126","Mean temp Feb to April",2007,3.48252748144741
"Surface","yes","ssp126","Mean temp Feb to April",2008,4.00391665612114
"Surface","yes","ssp126","Mean temp Feb to April",2009,3.5610220650662
"Surface","yes","ssp126","Mean temp Feb to April",2010,5.08124435610768
"Surface","yes","ssp126","Mean temp Feb to April",2011,4.00283660657614
"Surface","yes","ssp126","Mean temp Feb to April",2012,3.88278943215021
"Surface","yes","ssp126","Mean temp Feb to April",2013,4.44128180265661
"Surface","yes","ssp126","Mean temp Feb to April",2014,5.00206007872897
"Surface","yes","ssp126","Mean temp Feb to April",2015,5.86853119452386
"Surface","yes","ssp126","Mean temp Feb to April",2016,6.4234305823968
"Surface","yes","ssp126","Mean temp Feb to April",2017,4.88542190021028
"Surface","yes","ssp126","Mean temp Feb to April",2018,5.05226986619961
"Surface","yes","ssp126","Mean temp Feb to April",2019,5.99399379717787
"Surface","yes","ssp126","Mean temp Feb to April",2020,4.32249497530194
"Surface","yes","ssp126","Mean temp Feb to April",2021,5.47485596923952
"Surface","yes","ssp126","Mean temp Feb to April",2022,3.80664858938265
"Surface","yes","ssp126","Mean temp Feb to April",2023,2.93586548360255
"Surface","yes","ssp126","Mean temp Feb to April",2024,3.55894957324403
"Surface","yes","ssp126","Mean temp Feb to April",2025,3.85966814673945
"Surface","yes","ssp126","Mean temp Feb to April",2026,5.89753269761449
"Surface","yes","ssp126","Mean temp Feb to April",2027,5.0888758923612
"Surface","yes","ssp126","Mean temp Feb to April",2028,3.84119202913302
"Surface","yes","ssp126","Mean temp Feb to April",2029,5.49176217064497
"Surface","yes","ssp126","Mean temp Feb to April",2030,5.60710007000211
"Surface","yes","ssp126","Mean temp Feb to April",2031,6.31829315501346
"Surface","yes","ssp126","Mean temp Feb to April",2032,4.08174298818028
"Surface","yes","ssp126","Mean temp Feb to April",2033,4.45457882549388
"Surface","yes","ssp126","Mean temp Feb to April",2034,4.7086490658123
"Surface","yes","ssp126","Mean temp Feb to April",2035,4.85164914746885
"Surface","yes","ssp126","Mean temp Feb to April",2036,4.30043497371392
"Surface","yes","ssp126","Mean temp Feb to April",2037,5.25851325947884
"Surface","yes","ssp126","Mean temp Feb to April",2038,5.37997231525149
"Surface","yes","ssp126","Mean temp Feb to April",2039,5.19115037356247
"Surface","yes","ssp126","Mean temp Feb to April",2040,4.74888457714378
"Surface","yes","ssp126","Mean temp Feb to April",2041,5.30599991807684
"Surface","yes","ssp126","Mean temp Feb to April",2042,6.44769572379097
"Surface","yes","ssp126","Mean temp Feb to April",2043,5.8366411121675
"Surface","yes","ssp126","Mean temp Feb to April",2044,4.1750096398692
"Surface","yes","ssp126","Mean temp Feb to April",2045,5.29817358004577
"Surface","yes","ssp126","Mean temp Feb to April",2046,5.9566002607442
"Surface","yes","ssp126","Mean temp Feb to April",2047,5.61478332868624
"Surface","yes","ssp126","Mean temp Feb to April",2048,4.66880201445044
"Surface","yes","ssp126","Mean temp Feb to April",2049,5.02346381415591
"Surface","yes","ssp126","Mean temp Feb to April",2050,5.61800494801819
"Surface","yes","ssp126","Mean temp Feb to April",2051,4.7579874344271
"Surface","yes","ssp126","Mean temp Feb to April",2052,6.58887690457296
"Surface","yes","ssp126","Mean temp Feb to April",2053,4.82772578972439
"Surface","yes","ssp126","Mean temp Feb to April",2054,4.71678613686712
"Surface","yes","ssp126","Mean temp Feb to April",2055,5.7083913624891
"Surface","yes","ssp126","Mean temp Feb to April",2056,5.82658242712876
"Surface","yes","ssp126","Mean temp Feb to April",2057,4.68589561226681
"Surface","yes","ssp126","Mean temp Feb to April",2058,5.20030531573796
"Surface","yes","ssp126","Mean temp Feb to April",2059,5.48559707887074
"Surface","yes","ssp126","Mean temp Feb to April",2060,4.71378450032022
"Surface","yes","ssp126","Mean temp Feb to April",2061,5.45423141687831
"Surface","yes","ssp126","Mean temp Feb to April",2062,5.3265474192984
"Surface","yes","ssp126","Mean temp Feb to April",2063,4.63040673446605
"Surface","yes","ssp126","Mean temp Feb to April",2064,4.4797087956375
"Surface","yes","ssp126","Mean temp Feb to April",2065,4.31813642241304
"Surface","yes","ssp126","Mean temp Feb to April",2066,5.13035022744694
"Surface","yes","ssp126","Mean temp Feb to April",2067,5.7081065974725
"Surface","yes","ssp126","Mean temp Feb to April",2068,4.91746802435871
"Surface","yes","ssp126","Mean temp Feb to April",2069,4.49378731753698
"Surface","yes","ssp126","Mean temp Feb to April",2070,5.29812876727756
"Surface","yes","ssp126","Mean temp Feb to April",2071,3.7695540316627
"Surface","yes","ssp126","Mean temp Feb to April",2072,5.43828110667752
"Surface","yes","ssp126","Mean temp Feb to April",2073,4.89212423711974
"Surface","yes","ssp126","Mean temp Feb to April",2074,6.10756710935533
"Surface","yes","ssp126","Mean temp Feb to April",2075,5.68908075878152
"Surface","yes","ssp126","Mean temp Feb to April",2076,3.93045071383317
"Surface","yes","ssp126","Mean temp Feb to April",2077,4.19525484015436
"Surface","yes","ssp126","Mean temp Feb to April",2078,5.37033820518558
"Surface","yes","ssp126","Mean temp Feb to April",2079,4.82243853835541
"Surface","yes","ssp126","Mean temp Feb to April",2080,5.61213802638332
"Surface","yes","ssp126","Mean temp Feb to April",2081,4.50222813044277
"Surface","yes","ssp126","Mean temp Feb to April",2082,6.5344896552344
"Surface","yes","ssp126","Mean temp Feb to April",2083,6.3005873190936
"Surface","yes","ssp126","Mean temp Feb to April",2084,4.81592945194553
"Surface","yes","ssp126","Mean temp Feb to April",2085,3.4058393986915
"Surface","yes","ssp126","Mean temp Feb to April",2086,4.78288665647893
"Surface","yes","ssp126","Mean temp Feb to April",2087,4.97572558718608
"Surface","yes","ssp126","Mean temp Feb to April",2088,5.21192533973835
"Surface","yes","ssp126","Mean temp Feb to April",2089,5.56308494868812
"Surface","yes","ssp126","Mean temp Feb to April",2090,5.2301164951375
"Surface","yes","ssp126","Mean temp Feb to April",2091,4.77312423373449
"Surface","yes","ssp126","Mean temp Feb to April",2092,5.24792789693362
"Surface","yes","ssp126","Mean temp Feb to April",2093,6.13434259062541
"Surface","yes","ssp126","Mean temp Feb to April",2094,5.54407578439831
"Surface","yes","ssp126","Mean temp Feb to April",2095,4.69270042060874
"Surface","yes","ssp126","Mean temp Feb to April",2096,4.37848835498674
"Surface","yes","ssp126","Mean temp Feb to April",2097,6.29372295155476
"Surface","yes","ssp126","Mean temp Feb to April",2098,5.95873510284066
"Surface","yes","ssp126","Mean temp Feb to April",2099,5.64327656042992
"Surface","no","ssp585","Mean temp Feb to April",1980,3.97704423464292
"Surface","no","ssp585","Mean temp Feb to April",1981,3.64756220268227
"Surface","no","ssp585","Mean temp Feb to April",1982,4.48792916096269
"Surface","no","ssp585","Mean temp Feb to April",1983,4.81030221648269
"Surface","no","ssp585","Mean temp Feb to April",1984,4.04792081425363
"Surface","no","ssp585","Mean temp Feb to April",1985,3.10162975739158
"Surface","no","ssp585","Mean temp Feb to April",1986,4.12864365233377
"Surface","no","ssp585","Mean temp Feb to April",1987,3.8951726361831
"Surface","no","ssp585","Mean temp Feb to April",1988,3.50485409708759
"Surface","no","ssp585","Mean temp Feb to April",1989,4.1379842948168
"Surface","no","ssp585","Mean temp Feb to April",1990,3.06231985943326
"Surface","no","ssp585","Mean temp Feb to April",1991,4.07144543359346
"Surface","no","ssp585","Mean temp Feb to April",1992,3.66376619240349
"Surface","no","ssp585","Mean temp Feb to April",1993,2.98923786132736
"Surface","no","ssp585","Mean temp Feb to April",1994,3.79550982684779
"Surface","no","ssp585","Mean temp Feb to April",1995,3.54131699162553
"Surface","no","ssp585","Mean temp Feb to April",1996,2.9563489044338
"Surface","no","ssp585","Mean temp Feb to April",1997,3.52912341006492
"Surface","no","ssp585","Mean temp Feb to April",1998,4.99491174320594
"Surface","no","ssp585","Mean temp Feb to April",1999,3.87490936301987
"Surface","no","ssp585","Mean temp Feb to April",2000,5.06469582941869
"Surface","no","ssp585","Mean temp Feb to April",2001,4.45151469802383
"Surface","no","ssp585","Mean temp Feb to April",2002,5.25826240023635
"Surface","no","ssp585","Mean temp Feb to April",2003,4.30693540341858
"Surface","no","ssp585","Mean temp Feb to April",2004,5.55370017497342
"Surface","no","ssp585","Mean temp Feb to April",2005,4.26085372527486
"Surface","no","ssp585","Mean temp Feb to April",2006,4.01322572039396
"Surface","no","ssp585","Mean temp Feb to April",2007,3.6669494231491
"Surface","no","ssp585","Mean temp Feb to April",2008,3.36374486974869
"Surface","no","ssp585","Mean temp Feb to April",2009,4.37414263173983
"Surface","no","ssp585","Mean temp Feb to April",2010,4.56565276651374
"Surface","no","ssp585","Mean temp Feb to April",2011,4.67394080027303
"Surface","no","ssp585","Mean temp Feb to April",2012,4.58867756369353
"Surface","no","ssp585","Mean temp Feb to April",2013,4.69344284539556
"Surface","no","ssp585","Mean temp Feb to April",2014,3.52321496409918
"Surface","no","ssp585","Mean temp Feb to April",2015,3.2800471394519
"Surface","no","ssp585","Mean temp Feb to April",2016,3.97661491599852
"Surface","no","ssp585","Mean temp Feb to April",2017,5.09765453143782
"Surface","no","ssp585","Mean temp Feb to April",2018,4.48577804905628
"Surface","no","ssp585","Mean temp Feb to April",2019,5.42068337721514
"Surface","no","ssp585","Mean temp Feb to April",2020,4.03032966481993
"Surface","no","ssp585","Mean temp Feb to April",2021,4.15511066348326
"Surface","no","ssp585","Mean temp Feb to April",2022,5.02501719432113
"Surface","no","ssp585","Mean temp Feb to April",2023,3.71111655689052
"Surface","no","ssp585","Mean temp Feb to April",2024,2.59562950630893
"Surface","no","ssp585","Mean temp Feb to April",2025,4.08043771620834
"Surface","no","ssp585","Mean temp Feb to April",2026,5.08476363544266
"Surface","no","ssp585","Mean temp Feb to April",2027,4.17025069510465
"Surface","no","ssp585","Mean temp Feb to April",2028,5.67552818950756
"Surface","no","ssp585","Mean temp Feb to April",2029,5.797350227785
"Surface","no","ssp585","Mean temp Feb to April",2030,4.96577397561208
"Surface","no","ssp585","Mean temp Feb to April",2031,5.64822474401265
"Surface","no","ssp585","Mean temp Feb to April",2032,6.18898319941506
"Surface","no","ssp585","Mean temp Feb to April",2033,5.85632246174066
"Surface","no","ssp585","Mean temp Feb to April",2034,4.45775145758127
"Surface","no","ssp585","Mean temp Feb to April",2035,3.47443345951668
"Surface","no","ssp585","Mean temp Feb to April",2036,4.88376096675631
"Surface","no","ssp585","Mean temp Feb to April",2037,5.73627643737811
"Surface","no","ssp585","Mean temp Feb to April",2038,5.94162633998
"Surface","no","ssp585","Mean temp Feb to April",2039,5.47896250183064
"Surface","no","ssp585","Mean temp Feb to April",2040,5.84325882449393
"Surface","no","ssp585","Mean temp Feb to April",2041,4.39861550549186
"Surface","no","ssp585","Mean temp Feb to April",2042,4.79776699317621
"Surface","no","ssp585","Mean temp Feb to April",2043,5.71593006125475
"Surface","no","ssp585","Mean temp Feb to April",2044,5.80603745384944
"Surface","no","ssp585","Mean temp Feb to April",2045,5.0592062905844
"Surface","no","ssp585","Mean temp Feb to April",2046,4.23018035257967
"Surface","no","ssp585","Mean temp Feb to April",2047,3.48076437907405
"Surface","no","ssp585","Mean temp Feb to April",2048,4.82745398620075
"Surface","no","ssp585","Mean temp Feb to April",2049,6.07930926969853
"Surface","no","ssp585","Mean temp Feb to April",2050,5.58772373478027
"Surface","no","ssp585","Mean temp Feb to April",2051,5.06384764610413
"Surface","no","ssp585","Mean temp Feb to April",2052,5.52414890310529
"Surface","no","ssp585","Mean temp Feb to April",2053,5.68681541142787
"Surface","no","ssp585","Mean temp Feb to April",2054,5.63052479252204
"Surface","no","ssp585","Mean temp Feb to April",2055,6.24690827463938
"Surface","no","ssp585","Mean temp Feb to April",2056,5.20059157272748
"Surface","no","ssp585","Mean temp Feb to April",2057,5.61532993547575
"Surface","no","ssp585","Mean temp Feb to April",2058,4.61400027448975
"Surface","no","ssp585","Mean temp Feb to April",2059,6.41193332942234
"Surface","no","ssp585","Mean temp Feb to April",2060,4.72951851158706
"Surface","no","ssp585","Mean temp Feb to April",2061,6.91914710745719
"Surface","no","ssp585","Mean temp Feb to April",2062,5.85371821939388
"Surface","no","ssp585","Mean temp Feb to April",2063,4.57255923396613
"Surface","no","ssp585","Mean temp Feb to April",2064,5.88102601497533
"Surface","no","ssp585","Mean temp Feb to April",2065,7.05284234085359
"Surface","no","ssp585","Mean temp Feb to April",2066,6.18418620335167
"Surface","no","ssp585","Mean temp Feb to April",2067,7.3211868859665
"Surface","no","ssp585","Mean temp Feb to April",2068,6.62809191942073
"Surface","no","ssp585","Mean temp Feb to April",2069,6.07960661217225
"Surface","no","ssp585","Mean temp Feb to April",2070,7.29123591459471
"Surface","no","ssp585","Mean temp Feb to April",2071,6.19933351813855
"Surface","no","ssp585","Mean temp Feb to April",2072,5.76092642655645
"Surface","no","ssp585","Mean temp Feb to April",2073,7.06218823999924
"Surface","no","ssp585","Mean temp Feb to April",2074,7.43343687896101
"Surface","no","ssp585","Mean temp Feb to April",2075,7.13239114148309
"Surface","no","ssp585","Mean temp Feb to April",2076,5.34134502922251
"Surface","no","ssp585","Mean temp Feb to April",2077,5.28815229226542
"Surface","no","ssp585","Mean temp Feb to April",2078,6.69688565236436
"Surface","no","ssp585","Mean temp Feb to April",2079,6.65422424520149
"Surface","no","ssp585","Mean temp Feb to April",2080,6.756918118996
"Surface","no","ssp585","Mean temp Feb to April",2081,7.17068756204637
"Surface","no","ssp585","Mean temp Feb to April",2082,7.20872233471606
"Surface","no","ssp585","Mean temp Feb to April",2083,6.72593452017108
"Surface","no","ssp585","Mean temp Feb to April",2084,5.91402007736106
"Surface","no","ssp585","Mean temp Feb to April",2085,6.06836401544993
"Surface","no","ssp585","Mean temp Feb to April",2086,7.87532699585442
"Surface","no","ssp585","Mean temp Feb to April",2087,7.21221317883195
"Surface","no","ssp585","Mean temp Feb to April",2088,6.46495920010901
"Surface","no","ssp585","Mean temp Feb to April",2089,7.28735828342854
"Surface","no","ssp585","Mean temp Feb to April",2090,7.10295488499505
"Surface","no","ssp585","Mean temp Feb to April",2091,7.30431316954823
"Surface","no","ssp585","Mean temp Feb to April",2092,7.90487160572027
"Surface","no","ssp585","Mean temp Feb to April",2093,7.82998891402245
"Surface","no","ssp585","Mean temp Feb to April",2094,7.63735180044739
"Surface","no","ssp585","Mean temp Feb to April",2095,6.21873135231643
"Surface","no","ssp585","Mean temp Feb to April",2096,6.65361507830336
"Surface","no","ssp585","Mean temp Feb to April",2097,4.52813539446957
"Surface","no","ssp585","Mean temp Feb to April",2098,5.58628975763864
"Surface","no","ssp585","Mean temp Feb to April",2099,8.41939843293093
"Surface","yes","ssp585","Mean temp Feb to April",1980,3.97704423464292
"Surface","yes","ssp585","Mean temp Feb to April",1981,3.64756220268227
"Surface","yes","ssp585","Mean temp Feb to April",1982,4.48792916096269
"Surface","yes","ssp585","Mean temp Feb to April",1983,4.81030221648269
"Surface","yes","ssp585","Mean temp Feb to April",1984,4.04792081425363
"Surface","yes","ssp585","Mean temp Feb to April",1985,3.10162975739158
"Surface","yes","ssp585","Mean temp Feb to April",1986,4.12864365233377
"Surface","yes","ssp585","Mean temp Feb to April",1987,3.8951726361831
"Surface","yes","ssp585","Mean temp Feb to April",1988,3.50485409708759
"Surface","yes","ssp585","Mean temp Feb to April",1989,4.1379842948168
"Surface","yes","ssp585","Mean temp Feb to April",1990,2.33270999106438
"Surface","yes","ssp585","Mean temp Feb to April",1991,3.17036714730619
"Surface","yes","ssp585","Mean temp Feb to April",1992,4.24910602300988
"Surface","yes","ssp585","Mean temp Feb to April",1993,3.873666889907
"Surface","yes","ssp585","Mean temp Feb to April",1994,3.87318171782219
"Surface","yes","ssp585","Mean temp Feb to April",1995,3.7324338442865
"Surface","yes","ssp585","Mean temp Feb to April",1996,4.03337031569532
"Surface","yes","ssp585","Mean temp Feb to April",1997,4.34846901316864
"Surface","yes","ssp585","Mean temp Feb to April",1998,5.64347709176795
"Surface","yes","ssp585","Mean temp Feb to April",1999,3.93873646474602
"Surface","yes","ssp585","Mean temp Feb to April",2000,4.46167371017675
"Surface","yes","ssp585","Mean temp Feb to April",2001,4.99235277719575
"Surface","yes","ssp585","Mean temp Feb to April",2002,4.15275397555561
"Surface","yes","ssp585","Mean temp Feb to April",2003,5.6122013952275
"Surface","yes","ssp585","Mean temp Feb to April",2004,4.42106238578198
"Surface","yes","ssp585","Mean temp Feb to April",2005,4.80726412172495
"Surface","yes","ssp585","Mean temp Feb to April",2006,4.45396697183545
"Surface","yes","ssp585","Mean temp Feb to April",2007,3.48252748144741
"Surface","yes","ssp585","Mean temp Feb to April",2008,4.00391665612114
"Surface","yes","ssp585","Mean temp Feb to April",2009,3.5610220650662
"Surface","yes","ssp585","Mean temp Feb to April",2010,5.08124435610768
"Surface","yes","ssp585","Mean temp Feb to April",2011,4.00283660657614
"Surface","yes","ssp585","Mean temp Feb to April",2012,3.88278943215021
"Surface","yes","ssp585","Mean temp Feb to April",2013,4.44128180265661
"Surface","yes","ssp585","Mean temp Feb to April",2014,5.00206007872897
"Surface","yes","ssp585","Mean temp Feb to April",2015,5.86853119452386
"Surface","yes","ssp585","Mean temp Feb to April",2016,6.4234305823968
"Surface","yes","ssp585","Mean temp Feb to April",2017,4.88542190021028
"Surface","yes","ssp585","Mean temp Feb to April",2018,5.05226986619961
"Surface","yes","ssp585","Mean temp Feb to April",2019,5.99399379717787
"Surface","yes","ssp585","Mean temp Feb to April",2020,4.32249497530194
"Surface","yes","ssp585","Mean temp Feb to April",2021,4.15511066348326
"Surface","yes","ssp585","Mean temp Feb to April",2022,5.02501719432113
"Surface","yes","ssp585","Mean temp Feb to April",2023,3.71111655689052
"Surface","yes","ssp585","Mean temp Feb to April",2024,2.59562950630893
"Surface","yes","ssp585","Mean temp Feb to April",2025,4.08043771620834
"Surface","yes","ssp585","Mean temp Feb to April",2026,5.08476363544266
"Surface","yes","ssp585","Mean temp Feb to April",2027,4.17025069510465
"Surface","yes","ssp585","Mean temp Feb to April",2028,5.67552818950756
"Surface","yes","ssp585","Mean temp Feb to April",2029,5.797350227785
"Surface","yes","ssp585","Mean temp Feb to April",2030,4.96577397561208
"Surface","yes","ssp585","Mean temp Feb to April",2031,5.64822474401265
"Surface","yes","ssp585","Mean temp Feb to April",2032,6.18898319941506
"Surface","yes","ssp585","Mean temp Feb to April",2033,5.85632246174066
"Surface","yes","ssp585","Mean temp Feb to April",2034,4.45775145758127
"Surface","yes","ssp585","Mean temp Feb to April",2035,3.47443345951668
"Surface","yes","ssp585","Mean temp Feb to April",2036,4.88376096675631
"Surface","yes","ssp585","Mean temp Feb to April",2037,5.73627643737811
"Surface","yes","ssp585","Mean temp Feb to April",2038,5.94162633998
"Surface","yes","ssp585","Mean temp Feb to April",2039,5.47896250183064
"Surface","yes","ssp585","Mean temp Feb to April",2040,5.84325882449393
"Surface","yes","ssp585","Mean temp Feb to April",2041,4.39861550549186
"Surface","yes","ssp585","Mean temp Feb to April",2042,4.79776699317621
"Surface","yes","ssp585","Mean temp Feb to April",2043,5.71593006125475
"Surface","yes","ssp585","Mean temp Feb to April",2044,5.80603745384944
"Surface","yes","ssp585","Mean temp Feb to April",2045,5.0592062905844
"Surface","yes","ssp585","Mean temp Feb to April",2046,4.23018035257967
"Surface","yes","ssp585","Mean temp Feb to April",2047,3.48076437907405
"Surface","yes","ssp585","Mean temp Feb to April",2048,4.82745398620075
"Surface","yes","ssp585","Mean temp Feb to April",2049,6.07930926969853
"Surface","yes","ssp585","Mean temp Feb to April",2050,5.58772373478027
"Surface","yes","ssp585","Mean temp Feb to April",2051,5.06384764610413
"Surface","yes","ssp585","Mean temp Feb to April",2052,5.52414890310529
"Surface","yes","ssp585","Mean temp Feb to April",2053,5.68681541142787
"Surface","yes","ssp585","Mean temp Feb to April",2054,5.63052479252204
"Surface","yes","ssp585","Mean temp Feb to April",2055,6.24690827463938
"Surface","yes","ssp585","Mean temp Feb to April",2056,5.20059157272748
"Surface","yes","ssp585","Mean temp Feb to April",2057,5.61532993547575
"Surface","yes","ssp585","Mean temp Feb to April",2058,4.61400027448975
"Surface","yes","ssp585","Mean temp Feb to April",2059,6.41193332942234
"Surface","yes","ssp585","Mean temp Feb to April",2060,4.72951851158706
"Surface","yes","ssp585","Mean temp Feb to April",2061,6.91914710745719
"Surface","yes","ssp585","Mean temp Feb to April",2062,5.85371821939388
"Surface","yes","ssp585","Mean temp Feb to April",2063,4.57255923396613
"Surface","yes","ssp585","Mean temp Feb to April",2064,5.88102601497533
"Surface","yes","ssp585","Mean temp Feb to April",2065,7.05284234085359
"Surface","yes","ssp585","Mean temp Feb to April",2066,6.18418620335167
"Surface","yes","ssp585","Mean temp Feb to April",2067,7.3211868859665
"Surface","yes","ssp585","Mean temp Feb to April",2068,6.62809191942073
"Surface","yes","ssp585","Mean temp Feb to April",2069,6.07960661217225
"Surface","yes","ssp585","Mean temp Feb to April",2070,7.29123591459471
"Surface","yes","ssp585","Mean temp Feb to April",2071,6.19933351813855
"Surface","yes","ssp585","Mean temp Feb to April",2072,5.76092642655645
"Surface","yes","ssp585","Mean temp Feb to April",2073,7.06218823999924
"Surface","yes","ssp585","Mean temp Feb to April",2074,7.43343687896101
"Surface","yes","ssp585","Mean temp Feb to April",2075,7.13239114148309
"Surface","yes","ssp585","Mean temp Feb to April",2076,5.34134502922251
"Surface","yes","ssp585","Mean temp Feb to April",2077,5.28815229226542
"Surface","yes","ssp585","Mean temp Feb to April",2078,6.69688565236436
"Surface","yes","ssp585","Mean temp Feb to April",2079,6.65422424520149
"Surface","yes","ssp585","Mean temp Feb to April",2080,6.756918118996
"Surface","yes","ssp585","Mean temp Feb to April",2081,7.17068756204637
"Surface","yes","ssp585","Mean temp Feb to April",2082,7.20872233471606
"Surface","yes","ssp585","Mean temp Feb to April",2083,6.72593452017108
"Surface","yes","ssp585","Mean temp Feb to April",2084,5.91402007736106
"Surface","yes","ssp585","Mean temp Feb to April",2085,6.06836401544993
"Surface","yes","ssp585","Mean temp Feb to April",2086,7.87532699585442
"Surface","yes","ssp585","Mean temp Feb to April",2087,7.21221317883195
"Surface","yes","ssp585","Mean temp Feb to April",2088,6.46495920010901
"Surface","yes","ssp585","Mean temp Feb to April",2089,7.28735828342854
"Surface","yes","ssp585","Mean temp Feb to April",2090,7.10295488499505
"Surface","yes","ssp585","Mean temp Feb to April",2091,7.30431316954823
"Surface","yes","ssp585","Mean temp Feb to April",2092,7.90487160572027
"Surface","yes","ssp585","Mean temp Feb to April",2093,7.82998891402245
"Surface","yes","ssp585","Mean temp Feb to April",2094,7.63735180044739
"Surface","yes","ssp585","Mean temp Feb to April",2095,6.21873135231643
"Surface","yes","ssp585","Mean temp Feb to April",2096,6.65361507830336
"Surface","yes","ssp585","Mean temp Feb to April",2097,4.52813539446957
"Surface","yes","ssp585","Mean temp Feb to April",2098,5.58628975763864
"Surface","yes","ssp585","Mean temp Feb to April",2099,8.41939843293093
